Bill-of-Lading Key,Bill-of-Lading Number,Issued Date,Consignor Key,Consignee Key,Foreign Transporter Key,Foreign Consolidator Key,Courier Key,Domestic Transporter Key,Domestic Consolidator Key,Ship Mode,Place of Receipt Key,Place of Delivery Key,Port of Loading Key,Port of Discharge Key,Commodity Key,Container Key,Incoterm,Expected Tariffs,Actual Tariffs
,,,4666,863,3621,3236,3193,4835,4316,,8936,863,3086,1953,,,,,
,,,3020,1530,3905,4764,4623,4132,3994,,7290,1530,2744,233,,,,,
,,,2149,1394,4640,3511,4717,3437,3742,,2149,1394,2636,3824,,,,,
,,,1772,562,4233,4986,3729,4666,4702,,1772,562,1014,1952,,,,,
,,,859,1532,3782,4709,4287,3001,3742,,859,1532,2112,3829,,,,,
,,,2363,3326,3634,3699,3984,3623,4026,,2363,7596,2552,1481,,,,,
,,,1046,3592,4235,3927,3592,4309,3561,,1046,7862,392,233,,,,,
,,,2500,4459,3287,4457,3297,3644,3437,,2500,8729,3108,3828,,,,,
,,,2436,741,4987,3905,4635,4717,4580,,2436,741,2744,3824,,,,,
,,,4237,3493,3946,3594,3687,3404,3401,,8507,7763,2744,672,,,,,
,,,901,4534,4534,3087,4271,3025,4301,,901,8804,179,672,,,,,
,,,4461,836,4675,4789,3443,3625,3475,,8731,836,4215,671,,,,,
,,,546,239,4767,4767,3342,4314,3631,,546,239,2494,2200,,,,,
,,,559,2448,4279,3955,4329,3970,4316,,559,2448,3155,1952,,,,,
,,,2097,2125,3165,4216,3297,4159,3297,,2097,2125,2859,3826,,,,,
,,,3828,1857,3113,5000,4933,4308,3856,,8098,1857,1415,3835,,,,,
,,,859,4397,4851,4851,4851,3001,3349,,859,8667,2840,3829,,,,,
,,,1298,2942,3156,3114,4289,4308,4536,,1298,2942,3067,3827,,,,,
,,,4097,3112,4863,4469,3103,4888,4536,,8367,7382,2552,3825,,,,,
,,,4706,2746,3260,4836,3972,4971,4797,,8976,2746,2142,232,,,,,
,,,2363,1132,4901,4961,3148,3888,3043,,2363,1132,16,1481,,,,,
,,,3611,2448,3145,3955,3436,3774,3343,,7881,2448,3155,670,,,,,
,,,4385,1652,4645,3386,4202,3581,3761,,8655,1652,2494,233,,,,,
,,,2119,172,3274,3759,3906,3646,4760,,2119,172,2369,671,,,,,
,,,423,1361,3004,3397,3397,4363,3475,,423,1361,1795,673,,,,,
,,,2363,2074,3526,3157,4320,4450,4127,,2363,2074,3355,1482,,,,,
,,,2855,1165,3441,4142,4536,3742,3446,,2855,1165,183,3826,,,,,
,,,3850,1071,3126,3004,4122,4462,3178,,8120,1071,1794,672,,,,,
,,,3295,628,4675,3443,3443,4455,4455,,7565,628,4215,3828,,,,,
,,,3934,665,3391,4602,4758,3509,4632,,8204,665,2055,232,,,,,
,,,1219,3035,4639,3766,3035,4536,3418,,1219,7305,3058,3829,,,,,
,,,3014,2972,3805,3805,4153,4309,4746,,7284,2972,1410,233,,,,,
,,,2363,161,3165,4113,3679,4558,3762,,2363,161,2859,1481,,,,,
,,,1042,895,4128,4128,3262,3970,4921,,1042,895,1741,1951,,,,,
,,,4018,2911,3995,4531,3995,3230,3744,,8288,2911,2385,672,,,,,
,,,2363,1199,3342,3143,3342,3919,3029,,2363,1199,2494,1481,,,,,
,,,2363,1442,3102,3182,3801,3666,3718,,2363,1442,2044,1481,,,,,
,,,2363,3737,3908,3910,3005,4860,3318,,2363,8007,2744,1481,,,,,
,,,1733,1016,3560,3600,3686,3922,4730,,1733,1016,2598,671,,,,,
,,,3020,2280,4643,3274,3563,4132,4340,,7290,2280,2369,233,,,,,
,,,11,659,4639,3699,4044,4660,3741,,11,659,2552,671,,,,,
,,,1308,4098,4260,4950,4623,3677,3211,,1308,8368,2744,234,,,,,
,,,4611,2266,3788,3033,4678,4279,4353,,8881,2266,2744,672,,,,,
,,,4660,2218,3022,3781,4674,4129,4176,,8930,2218,1413,672,,,,,
,,,2491,2061,4970,4599,4879,4919,3419,,2491,2061,2744,2200,,,,,
,,,1219,2446,4840,3647,4907,4426,4580,,1219,2446,891,3826,,,,,
,,,633,1199,4067,4376,4431,4803,3606,,633,1199,2494,671,,,,,
,,,1835,26,4069,3867,4682,4684,4735,,1835,26,2599,672,,,,,
,,,1146,4618,3018,3984,4424,3428,3437,,1146,8888,1386,3825,,,,,
,,,1354,948,4187,4207,4918,3889,3645,,1354,948,1692,670,,,,,
,,,2363,2713,4071,4585,3499,4919,3883,,2363,2713,987,1482,,,,,
,,,2261,238,4519,3113,3035,4702,3667,,2261,238,3057,1953,,,,,
,,,3421,276,4511,3139,4842,4530,4696,,7691,276,1226,672,,,,,
,,,2258,637,3345,4170,4957,4323,3922,,2258,637,3356,672,,,,,
,,,3295,1575,4064,4045,4287,4455,4580,,7565,1575,2840,3830,,,,,
,,,1209,3643,4793,3643,3317,4536,3742,,1209,7913,4250,3830,,,,,
,,,2520,907,3983,3692,3215,3044,3841,,2520,907,1685,670,,,,,
,,,4480,1267,4302,3344,3376,3618,3631,,8750,1267,1326,2199,,,,,
,,,2426,2448,4093,3955,3790,4635,4580,,2426,2448,3155,3829,,,,,
,,,1628,1071,3004,3126,3397,3254,4763,,1628,1071,1795,674,,,,,
,,,2819,3263,3263,3263,3774,4888,4424,,2819,7533,2816,3825,,,,,
,,,2363,485,3946,3615,3661,3597,3084,,2363,485,2744,1482,,,,,
,,,3437,1376,3047,3233,3349,4717,4966,,7707,1376,3002,3828,,,,,
,,,3543,979,4915,4216,4842,3521,4265,,7813,979,2858,672,,,,,
,,,2786,2330,4644,4644,3428,4424,4287,,2786,2330,3185,3822,,,,,
,,,1573,1132,4388,4591,4556,4537,3475,,1573,1132,16,670,,,,,
,,,3742,4798,3665,4908,3297,4308,4962,,8012,9068,4267,3832,,,,,
,,,2436,2448,3990,3955,3317,3742,4424,,2436,2448,3155,3832,,,,,
,,,2363,986,4550,3836,3562,4479,4196,,2363,986,1390,1482,,,,,
,,,3375,3302,4515,3671,3618,3408,3375,,7645,7572,3086,2199,,,,,
,,,557,1410,3519,3519,4865,4250,4569,,557,1410,2907,670,,,,,
,,,2426,1542,3530,3530,3428,3001,3446,,2426,1542,2945,3832,,,,,
,,,2363,3142,4669,3776,4189,4483,3401,,2363,7412,2743,1481,,,,,
,,,1042,608,4955,4165,4165,4666,4232,,1042,608,2177,1951,,,,,
,,,2336,544,4329,3731,4888,4832,4962,,2336,544,2281,3834,,,,,
,,,2149,2522,3616,4959,4275,4580,3751,,2149,2522,1600,3828,,,,,
,,,533,460,4043,4831,3679,4308,4966,,533,460,4250,3833,,,,,
,,,3537,2160,4482,3274,3759,4786,4760,,7807,2160,2368,668,,,,,
,,,2500,2125,3165,4113,4113,4426,3295,,2500,2125,2859,3824,,,,,
,,,3137,1826,3936,4147,4684,4828,4847,,7407,1826,63,669,,,,,
,,,1219,3872,3858,3669,3663,3742,4424,,1219,8142,803,3831,,,,,
,,,908,4354,4955,4165,4388,4538,4634,,908,8624,2177,1951,,,,,
,,,4193,239,3143,4633,3342,4717,3751,,8463,239,2494,3829,,,,,
,,,2866,4342,3536,4667,4287,4287,3856,,2866,8612,1600,3821,,,,,
,,,4193,897,4053,3902,3349,4308,4580,,8463,897,3002,3829,,,,,
,,,2363,3226,4524,3284,4524,3680,3098,,2363,7496,2948,1482,,,,,
,,,1291,1731,3586,4820,4228,3001,3742,,1291,1731,4250,3827,,,,,
,,,4040,1199,4645,4645,3774,4047,3595,,8310,1199,2494,670,,,,,
,,,450,3729,4986,4583,3729,3825,4981,,450,7999,1014,2199,,,,,
,,,3856,1995,3122,4147,3161,4159,4580,,8126,1995,63,3827,,,,,
,,,4581,1950,3641,4982,3579,3825,3408,,8851,1950,2142,2199,,,,,
,,,1796,75,3577,4583,3503,4541,4969,,1796,75,1015,233,,,,,
,,,4688,1408,3526,3157,3526,4601,3425,,8958,1408,3357,670,,,,,
,,,1291,2117,4504,4493,4424,4308,3856,,1291,2117,1327,3831,,,,,
,,,2363,872,3318,3318,3588,3386,4960,,2363,872,4270,1481,,,,,
,,,2363,4280,3686,4845,4423,3971,4697,,2363,8550,2054,1482,,,,,
,,,3856,2602,4879,3322,4536,3644,4821,,8126,2602,2744,3827,,,,,
,,,3332,3995,3995,4387,4656,4914,4726,,7602,8265,2386,672,,,,,
,,,4666,1482,4669,3693,4987,4890,4538,,8936,1482,2744,1952,,,,,
,,,2363,1132,4086,4932,4189,4540,4074,,2363,1132,16,1482,,,,,
,,,1153,946,4532,3802,4401,3067,3425,,1153,946,63,671,,,,,
,,,3730,1132,3997,3323,3467,4621,4688,,8000,1132,16,671,,,,,
,,,2363,4762,3243,4762,4762,3315,4439,,2363,9032,3222,1481,,,,,
,,,2363,948,3179,3323,3477,4504,3647,,2363,948,1692,1481,,,,,
,,,418,2359,3921,3983,3450,3578,4176,,418,2359,1685,673,,,,,
,,,3769,1132,3136,4839,4343,4717,4821,,8039,1132,16,3828,,,,,
,,,4182,4777,4809,4802,3730,3606,4795,,8452,9047,1599,670,,,,,
,,,1371,2218,3335,4265,4904,4426,3349,,1371,2218,1413,3832,,,,,
,,,4348,2448,3990,3955,3847,4355,4364,,8618,2448,3155,233,,,,,
,,,2363,948,3525,3778,3904,3794,4574,,2363,948,1692,1482,,,,,
,,,1078,4862,4869,3021,3414,4890,3667,,1078,9132,1598,1953,,,,,
,,,2097,2816,3513,4982,3641,3437,3295,,2097,2816,2142,3825,,,,,
,,,4821,1165,4360,4357,4536,3742,4966,,9091,1165,183,3827,,,,,
,,,2363,2012,3407,4208,4707,4703,3396,,2363,2012,3051,1482,,,,,
,,,2344,1575,3992,4045,4851,4962,3418,,2344,1575,2840,3832,,,,,
,,,2577,1338,3072,4147,3744,3199,3164,,2577,1338,63,670,,,,,
,,,2363,1711,4866,4895,4866,4329,4459,,2363,1711,284,1481,,,,,
,,,3767,4523,3213,4523,4523,4388,3667,,8037,8793,1393,1951,,,,,
,,,942,280,4399,4318,4635,3001,3742,,942,280,1261,3828,,,,,
,,,2363,992,4391,4701,3714,4284,4591,,2363,992,2744,1482,,,,,
,,,2363,2915,3729,4986,3503,3083,4883,,2363,2915,1014,1481,,,,,
,,,4902,1556,3818,3393,4364,3998,4632,,9172,1556,2235,233,,,,,
,,,4797,2614,4048,3895,4695,3993,4086,,9067,2614,2369,233,,,,,
,,,386,4562,3693,4701,4780,4308,4580,,386,8832,2744,3822,,,,,
,,,2574,3263,3263,3263,4084,3482,3404,,2574,7533,2816,670,,,,,
,,,3828,841,4515,4845,4725,3742,3828,,8098,841,3086,3821,,,,,
,,,4118,2448,3424,3955,4999,3578,4353,,8388,2448,3155,670,,,,,
,,,2852,2218,4176,4232,4140,4580,4424,,2852,2218,1413,3828,,,,,
,,,449,626,4645,4645,3359,3254,4095,,449,626,2494,672,,,,,
,,,4890,3210,3519,3519,3262,4890,4702,,9160,7480,2907,1950,,,,,
,,,4658,3457,3690,3910,3063,3869,3417,,8928,7727,2744,672,,,,,
,,,3046,238,3491,3071,3078,3580,3300,,7316,238,3057,672,,,,,
,,,3377,2203,4990,4639,4050,4766,4458,,7647,2203,2552,672,,,,,
,,,2149,239,3386,4767,4376,4888,4821,,2149,239,2494,3828,,,,,
,,,2426,2448,3362,3955,3206,4580,4455,,2426,2448,3155,3827,,,,,
,,,2819,2963,3412,4521,4056,4455,3054,,2819,2963,63,3829,,,,,
,,,1209,2265,3610,4802,3297,4426,4287,,1209,2265,127,3832,,,,,
,,,1349,3314,4482,4037,3141,3111,3773,,1349,7584,2368,1953,,,,,
,,,1072,2774,3818,3393,4913,4832,3418,,1072,2774,2235,3830,,,,,
,,,896,1342,3665,4908,3579,4919,4480,,896,1342,4266,2199,,,,,
,,,3799,2665,3914,4637,4382,4984,3645,,8069,2665,1599,670,,,,,
,,,3856,4524,4524,3284,3743,3418,3446,,8126,8794,2948,3826,,,,,
,,,976,2523,3092,4960,3912,4635,3349,,976,2523,35,3830,,,,,
,,,4821,794,3165,4113,4097,3446,4966,,9091,794,2859,3831,,,,,
,,,2156,2448,4075,3955,3971,3446,3446,,2156,2448,3155,3821,,,,,
,,,4321,2319,3115,3452,4431,3645,3178,,8591,2319,803,669,,,,,
,,,2363,117,3004,3397,4712,3265,4795,,2363,117,1796,1482,,,,,
,,,256,2448,4287,3955,4822,3559,3888,,256,2448,3155,669,,,,,
,,,2176,948,4201,4546,4999,3706,3913,,2176,948,1692,672,,,,,
,,,3372,1481,3345,3345,4957,4842,3543,,7642,1481,3354,673,,,,,
,,,3856,1882,3788,3594,4780,4536,4536,,8126,1882,2744,3829,,,,,
,,,1539,1071,3126,3126,4935,3512,3078,,1539,1071,1795,670,,,,,
,,,508,665,4222,4615,4758,4294,3267,,508,665,2054,670,,,,,
,,,2574,1685,4233,4986,3503,4714,3645,,2574,1685,1014,669,,,,,
,,,2363,2876,4645,3143,4709,3155,4413,,2363,2876,2494,1481,,,,,
,,,4994,2523,3072,4960,4082,3424,3640,,9264,2523,36,670,,,,,
,,,2285,980,4869,3315,3367,4587,4632,,2285,980,1599,233,,,,,
,,,2093,2012,3002,4208,4697,4932,3807,,2093,2012,3051,670,,,,,
,,,3696,751,3491,3491,3558,3646,4182,,7966,751,2166,670,,,,,
,,,2567,948,4840,4625,4941,4281,4281,,2567,948,1692,232,,,,,
,,,2363,2446,4034,4840,4384,4548,4443,,2363,2446,892,1482,,,,,
,,,4981,1408,4170,4062,3526,4581,4480,,9251,1408,3355,2200,,,,,
,,,1380,75,3089,4986,3729,3838,4368,,1380,75,1014,671,,,,,
,,,2962,2599,3444,4627,3261,3411,3922,,2962,2599,859,672,,,,,
,,,2363,1314,4482,3272,4160,3745,3629,,2363,1314,2369,1482,,,,,
,,,2855,1265,3329,3443,3443,4308,4580,,2855,1265,4215,3830,,,,,
,,,614,441,4757,4210,4304,3130,4566,,614,441,2092,233,,,,,
,,,2363,4738,4643,3272,3759,4036,3677,,2363,9008,2368,1481,,,,,
,,,4355,626,3694,4067,4587,3636,4143,,8625,626,2494,233,,,,,
,,,3967,3226,3284,3226,4202,3636,3464,,8237,7496,2948,233,,,,,
,,,2363,2542,3745,4318,4758,3682,4716,,2363,2542,1260,1481,,,,,
,,,2426,4214,4757,3391,3295,4308,4424,,2426,8484,523,3823,,,,,
,,,2363,2054,3075,3075,4609,4085,4207,,2363,2054,2796,1480,,,,,
,,,4580,3463,3463,3346,3346,4426,4424,,8850,7733,999,3829,,,,,
,,,896,1408,3526,3242,4314,3618,4981,,896,1408,3357,2200,,,,,
,,,767,2334,3641,3712,4555,4176,3756,,767,2334,2142,672,,,,,
,,,386,1132,4185,4421,3317,4308,4536,,386,1132,16,3827,,,,,
,,,4797,948,4666,3175,3801,3998,3636,,9067,948,1692,233,,,,,
,,,4796,4509,4221,4917,4897,4786,4735,,9066,8779,2042,671,,,,,
,,,2363,2573,3453,3453,3868,3644,4856,,2363,2573,1714,1482,,,,,
,,,4441,588,3395,4761,4500,4984,3045,,8711,588,1164,670,,,,,
,,,1733,836,4675,4789,3861,3517,4740,,1733,836,4216,673,,,,,
,,,4243,3345,3526,3345,3526,3111,4634,,8513,7615,3356,1952,,,,,
,,,3644,1857,3113,5000,4933,4962,3828,,7914,1857,1415,3828,,,,,
,,,285,2266,4085,3896,4153,3575,3501,,285,2266,2744,233,,,,,
,,,3877,2998,3481,3556,4634,3970,3111,,8147,2998,1027,1951,,,,,
,,,3967,1408,3345,4170,3351,4587,4143,,8237,1408,3355,233,,,,,
,,,2363,1430,4246,3347,3983,3444,3850,,2363,1430,1685,1482,,,,,
,,,4536,3314,4738,3759,4048,4424,4580,,8806,7584,2369,3833,,,,,
,,,4902,1692,3641,4982,3260,4311,4033,,9172,1692,2142,233,,,,,
,,,4587,2448,4644,3955,4600,4587,3561,,8857,2448,3155,233,,,,,
,,,2363,2186,3914,4074,4650,3287,3855,,2363,2186,1600,1481,,,,,
,,,2321,1692,3513,3733,3101,3396,4965,,2321,1692,2142,670,,,,,
,,,1400,2915,3503,4583,4388,4835,3111,,1400,2915,1015,1952,,,,,
,,,3559,3104,3104,4183,3044,4040,4892,,7829,7374,4250,669,,,,,
,,,2363,2798,3345,3242,3526,3385,4423,,2363,2798,3355,1482,,,,,
,,,450,2975,3463,3514,3463,4480,3227,,450,2975,999,2200,,,,,
,,,4138,2638,3422,4106,4026,3838,3396,,8408,2638,2637,672,,,,,
,,,682,2446,4305,3647,4907,4425,4847,,682,2446,892,669,,,,,
,,,2426,4846,3307,3285,3295,3437,4776,,2426,9116,2636,3831,,,,,
,,,4566,2621,4233,4986,3729,4090,4311,,8836,2621,1014,233,,,,,
,,,561,677,3391,3391,4214,3351,3967,,561,677,523,233,,,,,
,,,2363,4328,4328,3136,4908,3187,3582,,2363,8598,4267,1481,,,,,
,,,86,3560,4624,3571,3169,4797,4086,,86,7830,2598,233,,,,,
,,,2363,3814,3143,3359,3127,3483,3600,,2363,8084,2494,1481,,,,,
,,,774,310,3745,4318,3651,3437,3437,,774,310,1261,3830,,,,,
,,,2363,4789,3329,4789,4079,4180,3473,,2363,9059,4215,1482,,,,,
,,,4243,973,3659,3485,4073,4835,3667,,8513,973,1599,1952,,,,,
,,,3437,3241,3444,4627,3261,4962,3295,,7707,7511,859,3829,,,,,
,,,4159,2280,4241,3759,3742,4888,4966,,8429,2280,2369,3820,,,,,
,,,1146,3226,3226,3284,3226,3437,4962,,1146,7496,2948,3827,,,,,
,,,2786,1071,3126,3126,4832,3428,4287,,2786,1071,1795,3830,,,,,
,,,1371,2512,3106,4413,4776,3742,4536,,1371,2512,1296,3827,,,,,
,,,2734,1429,3525,3178,3730,4530,4741,,2734,1429,192,673,,,,,
,,,2363,3035,4611,3436,3035,3224,4928,,2363,7305,3058,1482,,,,,
,,,456,2189,4509,4917,4832,4424,3446,,456,2189,2042,3827,,,,,
,,,4281,3753,3935,3980,3890,4090,4364,,8551,8023,392,233,,,,,
,,,1462,464,3528,3545,4136,3847,4033,,1462,464,3,233,,,,,
,,,1665,2995,3179,4191,3847,4528,4311,,1665,2995,3086,233,,,,,
,,,731,280,3745,4318,4072,4666,3773,,731,280,1261,1953,,,,,
,,,2300,2667,3995,3491,3995,4229,3111,,2300,2667,2385,1953,,,,,
,,,3771,2019,4675,3443,3443,4558,4234,,8041,2019,4216,669,,,,,
,,,3253,570,3143,3359,3359,4360,4142,,7523,570,2494,183,,,,,
,,,4159,821,3260,4079,3260,4424,3828,,8429,821,2142,3824,,,,,
,,,385,44,4415,3013,4269,4304,3449,,385,44,1601,233,,,,,
,,,3771,626,3386,4633,3981,3484,3164,,8041,626,2494,671,,,,,
,,,1400,2798,4170,4062,4072,4388,4921,,1400,2798,3354,1953,,,,,
,,,1146,1098,4913,4080,4913,3644,4821,,1146,1098,2235,3828,,,,,
,,,2363,635,4562,3170,4852,4832,3347,,2363,635,2744,1481,,,,,
,,,2477,3753,3935,3753,4724,4408,4187,,2477,8023,393,673,,,,,
,,,2149,2488,4384,4384,3743,4580,3856,,2149,2488,2249,3823,,,,,
,,,2363,2798,4170,3157,3928,3245,4444,,2363,2798,3356,1481,,,,,
,,,1371,1208,3265,4761,4426,4287,4966,,1371,1208,1164,3828,,,,,
,,,2363,2542,3745,4318,3226,3007,3084,,2363,2542,1260,1482,,,,,
,,,920,65,3002,4028,3044,4401,4842,,920,65,3051,674,,,,,
,,,767,876,4793,4054,3643,3741,3642,,767,876,4250,670,,,,,
,,,3644,1246,3037,3465,3800,3742,3297,,7914,1246,2436,3825,,,,,
,,,4097,201,3817,3716,4426,4717,3295,,8367,201,3200,3832,,,,,
,,,533,2160,4482,3314,4097,4888,3446,,533,2160,2368,3828,,,,,
,,,577,1132,3288,4937,4685,4388,3667,,577,1132,16,1952,,,,,
,,,2300,2542,4399,4318,3723,4666,3667,,2300,2542,1261,1952,,,,,
,,,3169,2218,3144,4420,3563,3677,3060,,7439,2218,1413,233,,,,,
,,,2786,2739,4140,3649,3265,4962,3828,,2786,2739,1164,3827,,,,,
,,,3598,2130,3693,3693,3170,3228,3071,,7868,2130,2743,671,,,,,
,,,3769,2644,4218,4491,3573,3644,4424,,8039,2644,2257,3825,,,,,
,,,2753,215,3818,3048,4458,4008,3472,,2753,215,2235,672,,,,,
,,,2819,381,3386,4767,3317,3437,4287,,2819,381,2494,3828,,,,,
,,,4923,2694,4399,4318,4941,4797,3994,,9193,2694,1261,233,,,,,
,,,4193,4031,3112,3197,3455,4580,4580,,8463,8301,2552,3829,,,,,
,,,2027,2183,3491,3491,3558,4388,3667,,2027,2183,2166,1952,,,,,
,,,3667,2915,3089,4583,4388,3133,4535,,7937,2915,1014,1951,,,,,
,,,2535,1312,3326,3326,3981,4621,3595,,2535,1312,2552,672,,,,,
,,,2363,3035,3334,3381,3035,4180,4414,,2363,7305,3058,1482,,,,,
,,,4580,2448,4500,3955,3450,3418,3742,,8850,2448,3155,3830,,,,,
,,,2956,238,4372,3918,3035,3723,4316,,2956,238,3058,1952,,,,,
,,,920,3210,3519,4436,4436,4842,3517,,920,7480,2907,671,,,,,
,,,2336,2448,4970,3955,4776,4635,3297,,2336,2448,3155,3828,,,,,
,,,2027,2448,4069,3955,3723,4666,4316,,2027,2448,3155,1952,,,,,
,,,2363,4738,3314,3274,3895,3617,3766,,2363,9008,2368,1481,,,,,
,,,3667,3250,3927,3183,4724,3133,3111,,7937,7520,390,1952,,,,,
,,,2360,2265,4085,4773,3185,3111,3773,,2360,2265,127,1951,,,,,
,,,3111,736,3075,3075,3667,4702,4634,,7381,736,2796,1953,,,,,
,,,2360,3271,3179,3790,4505,4890,3111,,2360,7541,3086,1953,,,,,
,,,4118,948,4695,3045,4758,4766,4932,,8388,948,1692,670,,,,,
,,,365,2023,4139,4509,3441,4360,3253,,365,2023,2042,183,,,,,
,,,4587,1171,4089,3531,4587,3677,3996,,8857,1171,1599,233,,,,,
,,,1871,4554,3387,3947,3054,4159,3742,,1871,8824,2636,3827,,,,,
,,,4082,3753,4350,3442,3338,3580,3924,,8352,8023,393,671,,,,,
,,,4821,2014,3315,4588,4652,4717,3856,,9091,2014,1598,3830,,,,,
,,,546,389,3357,4422,4623,3618,3408,,546,389,2744,2200,,,,,
,,,2363,1430,3983,3983,3532,4582,3097,,2363,1430,1685,1482,,,,,
,,,799,4793,4022,4793,3563,3130,3967,,799,9063,4250,232,,,,,
,,,230,3503,3729,4986,3729,3137,3421,,230,7773,1015,670,,,,,
,,,1283,1913,3796,3796,4864,3742,3742,,1283,1913,3120,3829,,,,,
,,,1219,4624,3932,3571,3516,4962,3418,,1219,8894,2599,3828,,,,,
,,,1072,4762,3624,4762,3054,4717,3054,,1072,9032,3223,3831,,,,,
,,,4229,4913,3818,3815,4913,3970,4316,,8499,9183,2235,1952,,,,,
,,,64,452,4399,4318,4458,4828,3321,,64,452,1262,671,,,,,
,,,2277,4789,4675,4789,3295,3418,3828,,2277,9059,4215,3825,,,,,
,,,483,2046,4286,4286,4769,4828,3642,,483,2046,1599,672,,,,,
,,,666,238,3984,4744,3035,3428,3349,,666,238,3058,3827,,,,,
,,,2380,3857,4687,3802,4097,4635,4821,,2380,8127,63,3830,,,,,
,,,1752,4290,3468,3935,3592,4287,3742,,1752,8560,392,3833,,,,,
,,,1560,1405,3690,4673,4742,3484,3836,,1560,1405,2744,670,,,,,
,,,4153,836,3329,3443,3092,3351,3449,,8423,836,4216,233,,,,,
,,,2363,1228,3113,5000,4933,3569,4458,,2363,1228,1415,1481,,,,,
,,,2360,1598,4818,4076,4634,4835,4921,,2360,1598,2598,1951,,,,,
,,,2402,3613,3632,4196,3080,4581,3408,,2402,7883,2744,2200,,,,,
,,,2363,62,4392,4245,4911,4145,3658,,2363,62,2063,1481,,,,,
,,,774,677,4757,3391,4776,3001,4821,,774,677,523,3828,,,,,
,,,2097,645,4113,4216,3165,4962,4821,,2097,645,2858,3829,,,,,
,,,1298,2687,3122,4042,3015,3644,4821,,1298,2687,63,3833,,,,,
,,,2363,104,4399,4318,3908,3441,3994,,2363,104,1261,1482,,,,,
,,,409,3820,3031,3202,4100,3681,3681,,409,8090,2636,672,,,,,
,,,774,3371,3931,3949,3428,4962,3828,,774,7641,172,3834,,,,,
,,,4097,2448,4710,3955,3628,3418,4580,,8367,2448,3155,3831,,,,,
,,,2567,4723,4510,4723,3479,3509,4181,,2567,8993,2260,233,,,,,
,,,2285,3519,3519,4436,4695,3987,3211,,2285,7789,2907,233,,,,,
,,,850,4606,3946,3896,3461,4125,3507,,850,8876,2744,669,,,,,
,,,2363,1508,4452,4467,4242,3544,3817,,2363,1508,284,1482,,,,,
,,,2648,4025,4025,4525,4780,3644,4424,,2648,8295,279,3828,,,,,
,,,256,371,4482,3274,3895,3888,3257,,256,371,2369,670,,,,,
,,,859,3035,4914,4480,3035,3742,3297,,859,7305,3058,3823,,,,,
,,,3644,395,3931,3949,3894,4455,3297,,7914,395,172,3825,,,,,
,,,2457,3126,3004,3004,3397,3461,3050,,2457,7396,1796,672,,,,,
,,,2500,2122,3745,4318,4776,4287,3418,,2500,2122,1261,3831,,,,,
,,,2418,389,4710,4150,3071,3218,4125,,2418,389,2744,671,,,,,
,,,4431,3717,3163,3717,4661,3512,3164,,8701,7987,2653,671,,,,,
,,,1672,4701,4710,3693,4357,3441,4357,,1672,8971,2744,183,,,,,
,,,4159,4025,4025,4167,4025,4426,3054,,8429,8295,279,3821,,,,,
,,,3372,1951,4001,3090,3766,3774,4620,,7642,1951,2256,668,,,,,
,,,3028,2942,3156,4004,4004,4258,3152,,7298,2942,3067,671,,,,,
,,,488,1694,4669,4953,4900,4360,4142,,488,1694,2744,183,,,,,
,,,533,4418,4418,4956,4403,4426,3054,,533,8688,831,3827,,,,,
,,,2361,1071,3126,3397,4712,3469,4813,,2361,1071,1795,669,,,,,
,,,2363,1170,3191,3750,4015,3579,4147,,2363,1170,3200,1482,,,,,
,,,2380,3949,3931,3949,3297,4424,4962,,2380,8219,172,3831,,,,,
,,,1349,991,4643,3272,3759,4538,4535,,1349,991,2369,1951,,,,,
,,,912,762,3104,3586,4660,3472,4808,,912,762,4250,672,,,,,
,,,2363,1652,3814,4376,4376,4940,4281,,2363,1652,2494,1481,,,,,
,,,1770,2179,3921,4121,3954,3254,3846,,1770,2179,1685,674,,,,,
,,,2786,348,3103,4591,3455,4580,4776,,2786,348,2552,3827,,,,,
,,,4441,4392,4392,4245,4759,4704,3507,,8711,8662,2063,670,,,,,
,,,559,3223,4228,4793,4733,4835,3111,,559,7493,4250,1951,,,,,
,,,4243,22,4738,3759,4634,4890,3111,,8513,22,2369,1952,,,,,
,,,2924,1168,3683,4937,3574,4897,4220,,2924,1168,2599,671,,,,,
,,,473,875,3989,3615,3080,4385,4632,,473,875,2744,233,,,,,
,,,4536,766,3992,3715,3428,4832,3295,,8806,766,2841,3827,,,,,
,,,2866,948,3244,4184,4635,3742,4424,,2866,948,1693,3832,,,,,
,,,3792,1623,4351,3366,3744,4190,4593,,8062,1623,1164,673,,,,,
,,,1223,1643,4216,4113,3445,4279,4799,,1223,1643,2859,672,,,,,
,,,488,2675,3669,3109,4366,3441,4357,,488,2675,803,183,,,,,
,,,1291,3342,3143,4376,4376,4159,3742,,1291,7612,2494,3829,,,,,
,,,2363,2257,3796,3796,4409,4785,3085,,2363,2257,3120,1482,,,,,
,,,3730,4025,4025,4575,4025,4663,4602,,8000,8295,278,670,,,,,
,,,2823,1511,4643,4037,3272,3338,3725,,2823,1511,2368,672,,,,,
,,,1709,2218,3189,4462,3552,3418,3828,,1709,2218,1413,3827,,,,,
,,,23,2265,3314,3770,3875,3618,3375,,23,2265,126,2199,,,,,
,,,2648,4459,3498,4457,4457,3446,3751,,2648,8729,3107,3828,,,,,
,,,3141,1246,4359,4947,4835,4890,3111,,7411,1246,2437,1952,,,,,
