Port Key,Address Key,Port Name,Port Type,Port Size,Phone,Fax,800 Number,UN/LOCODE,Email,Website
1015,4016,"""Maadiya Port""",,,,,,,,
1016,4017,"""Mersa el Hamra""",,,,,,,,
1017,4018,"""Nuweibah""",,,,,,,,
1018,4019,"""Port Said""","""Seaport""","""Medium""","""20 66 3348270""","""20 66 3348262""",,"""EGPSD""","""info@psdports.org""","""www.psdports.org"""
1019,4020,"""Ras Budran""",,,,,,,,
1020,4021,"""Ras Sudr""",,,,,,,,
1021,4022,"""Sidi Kerir Terminal""",,,,,,,,
1022,4023,"""Suez Canal""",,,,,,,,
1023,4024,"""Za'farana Terminal""",,,,,,,,
1024,4025,"""Zeit Bay Terminal""",,,,,,,,
1025,4026,"""Acajutla""","""Seaport""","""Medium""","""503 2452-3200""",,,"""SVAQJ""","""webmaster@cepa.gob.sv""","""www.puertoacajutla.gob.sv"""
1026,4027,"""Cutuco""",,,,,,,,
1027,4028,"""La Libertad""",,,,,,"""SVLLD""",,
1028,4029,"""Bata""","""Pier, Jetty or Wharf""","""Small""",,,,"""GQBSG""",,
1029,4030,"""Benito""",,,,,,,,
1030,4031,"""Ceiba Marine Terminal""",,,,,,,,
1031,4032,"""Cogo""","""Pier, Jetty or Wharf""","""Very Small""",,,,,,
1032,4033,"""Luba""","""Seaport""","""Small""","""240 275418""","""240 097074""",,,"""info@lubafreeport.com""","""www.lubafreeport.com"""
1033,4034,"""Malabo""","""Harbor""","""Small""","""240 9 3564""","""240 9 2210""",,"""GQSSG""",,
1034,4035,"""Puerto Iradier""",,,,,,,,
1035,4036,"""Punta Europa Terminal""",,,,,,,,
1036,4037,"""Zafiro Marine Terminal""",,,,,,,,
1037,4038,"""Assab""",,,,,,"""ERASA""",,
1038,4039,"""Massawa""",,,,,,,,
1039,4040,"""Heltermaa""",,,,,,,,
1040,4041,"""Kopli-Port Of Tallinn""",,,,,,,,
1041,4042,"""Kuivastu""",,,,,,,,
1042,4043,"""Kunda""",,,,,,,,
1043,4044,"""Muuga-Port Of Tallinn""",,,,,,,,
1044,4045,"""Paldiski-Port Of Tallinn""","""Harbor""","""Small""","""372 674 1202""","""372 674 1035""",,,,
1045,4046,"""Pyarnu""",,,,,,,,
1046,4047,"""Rohukula""",,,,,,,,
1047,4048,"""Roomassaare""",,,,,,,,
1048,4049,"""Tallinn""","""Seaport""","""Medium""","""(372)6 31 85 55""","""(372)6 31 81 66""",,"""EETLL""","""portoftallinn@portoftallinn.com""","""www.portoftallinn.com"""
1049,4050,"""Virtsu""",,,,,,,,
1050,4051,"""Stanley""",,,,,,,,
1051,4052,"""Fuglafjordur""",,,,,,,,
1052,4053,"""Klaksvik""",,,,,,,,
1053,4054,"""Kollafjordur""",,,,,,,,
1054,4055,"""Midvaag""",,,,,,,,
1055,4056,"""Runavik""",,,,,,,,
1056,4057,"""Skaala""",,,,,,,,
1057,4058,"""Soervaag""",,,,,,,,
1058,4059,"""Strendur""",,,,,,,,
1059,4060,"""Thorshavn""",,,,,,"""FOTHO""",,
1060,4061,"""Tvoroyri""",,,,,,,,
1061,4062,"""Vagur""",,,,,,,,
1062,4063,"""Vestmanna""",,,,,,,,
1063,4064,"""Lambasa""",,,,,,,,
1064,4065,"""Lautoka""","""Pier, Jetty or Wharf""","""Very Small""","""679 6662160""","""679 6665799""",,"""FJLTK""",,"""www.fijiports.com.fj"""
1065,4066,"""Levuka""","""Harbor""","""Small""","""679 3440189""","""679 3440261""",,,,"""www.fijiports.com.fj"""
1066,4067,"""Savu Savu""","""Pier, Jetty or Wharf""","""Very Small""","""679 3312700""","""679 3315549""",,,,"""www.fijiports.com.fj"""
1067,4068,"""Suva""","""Seaport""","""Medium""","""679 3312700""","""679 3315549""",,"""FJSUV""",,"""www.fijiports.com.fj"""
1068,4069,"""Degerby""",,,,,,,,
1069,4070,"""Ekenas""",,,,,,,,
1070,4071,"""Hamina""","""Seaport""","""Medium""","""358 5-225 5400""","""358 5-225 5419""",,,"""office@portofhamina.fi""","""www.portofhamina.fi"""
1071,4072,"""Hanko""",,,,,,,,
1072,4073,"""Haukipudas""","""Pier, Jetty or Wharf""","""Small""","""358 8 400122""",,,,,
1073,4074,"""Helsinki""","""Seaport""","""Large""","""+358-9-173 331""","""+358-9-1733 3232""",,,"""port.helsinki@hel.fi""","""www.portofhelsinki.fi"""
1074,4075,"""Imatra""","""Harbor""","""Small""",,,,,,
1075,4076,"""Inkoo""","""Harbor""","""Small""","""358 207 631 500""","""358 207 631 501""",,,"""inkooshp@inkooshipping.fi""","""www.inkooshipping.fi"""
1076,4077,"""Isnas""","""Harbor""","""Small""","""358 40 900 5510""","""358 9 6843 2430""",,,,
1077,4078,"""Jakobstad""","""Seaport""","""Medium""",,,,,,"""www.portofpietarsaari.fi"""
1078,4079,"""Joensuu""","""Harbor""","""Medium""","""358 13 267 3545""","""358 13 267 3548""",,,,"""www.jns.fi"""
1079,4080,"""Joutseno""","""Harbor""","""Small""","""358 5 544 1700""","""358 5 544 1750""",,,,
1080,4081,"""Kaskinen""","""Harbor""","""Small""","""358 6 220 7283""","""358 6 220 7283""",,,"""portofkaskinen@kaskinen.fi""","""www.kaskinen.fi"""
1081,4082,"""Kaukas""",,,,,,,,
1082,4083,"""Kemi""","""Harbor""","""Small""","""358 0 16 215 1600""","""358 0 16 215 1620""",,,,"""www.keminsatama.fi"""
1083,4084,"""Kokkola""","""Seaport""","""Medium""","""+358 (0)6 8242 400""","""+358 (0)6 8242 444""",,,"""satama@kokkola.fi""","""www.port.of.kokkola.fi"""
1084,4085,"""Kotka""","""Harbor""","""Small""","""358 5 234 4280""","""358 5 218 1375""",,"""FIKTK""","""office@portofkotka.fi""","""www.portofkotka.fi"""
1085,4086,"""Kouvola""",,,,,,,,
1086,4087,"""Koverhar""","""Harbor""","""Small""","""358 19 221 4281""","""358 19 244 3121""",,,,
1087,4088,"""Kristinestad""",,,,,,,,
1088,4089,"""Kumpusalmi""","""Harbor""","""Small""","""358 17 185192""","""358 17 185196""",,,,
1089,4090,"""Lapaluoto""",,,,,,,,
1090,4091,"""Loviisa""","""Marina""","""Small""","""358 19 555 731""","""38 19 515 055""",,,"""lauri.heikkila@loviisa.fi""","""www.loviisa.fi"""
1091,4092,"""Mantyluoto""",,,,,,"""FIMTL""",,
1092,4093,"""Mariehamn""","""Harbor""","""Small""","""358 18 531470""","""358 18 531479""",,,,
1093,4094,"""Merikarvia""","""Harbor""","""Small""","""358 2 540333""","""358 2 551 2074""",,,,
1094,4095,"""Mustola""","""Harbor""","""Small""","""358 5 616 6073""","""358 5 616 6075""",,,"""satamalaitos@lappeenranta.fi""","""www.lappeenranta.fi/mustola"""
1095,4096,"""Naantali""","""Harbor""","""Small""","""+358 2 437 5511""","""+358 2 435 1727""",,,"""yrjo.vainiala@naantali.fi""","""www.naantali.fi/satama"""
1096,4097,"""Oulu""",,,,,,"""FIOLU""",,
1097,4098,"""Pargas""","""Harbor""","""Small""",,,,,,
1098,4099,"""Pateniemi""",,,,,,,,
1099,4100,"""Pori""",,,,,,,,
1100,4101,"""Porvoo""",,,,,,,,
1101,4102,"""Puhos""",,,,,,,,
1102,4103,"""Raahe""",,,,,,,,
1103,4104,"""Rahja""","""Harbor""","""Small""","""358 8 46911""","""358 8 469 1314""",,,,
1104,4105,"""Rauma""","""Seaport""","""Medium""","""+358 (0)2 834 4712""","""+358 (0)2 822 6369""",,,"""harbour.office@portofrauma.com""","""www.portofrauma.com"""
1105,4106,"""Reposaari""",,,,,,,,
1106,4107,"""Ristiina""","""Harbor""","""Small""","""358 204 15182""",,,,,
1107,4108,"""Savonlinna""",,,,,,,,
1108,4109,"""Siilinjarvi""","""Pier, Jetty or Wharf""","""Very Small""","""358 10 861215""","""358 10 862 6000""",,,,
1109,4110,"""Tahkoluoto""",,,,,,,,
1110,4111,"""Tolkkinen-Tolkis""",,,,,,,,
1111,4112,"""Tornio""",,,,,,,,
1112,4113,"""Turku""",,,,,,,,
1113,4114,"""Uto""",,,,,,,,
1114,4115,"""Uusikaupunki""",,,,,,,,
1115,4116,"""Vaasa""",,,,,,,,
1116,4117,"""Varkaus Harbours""","""Off-Shore Terminal""","""Small""","""358 17 579411""","""358 17 579 4641""",,,,
1117,4118,"""Vaskiluoto""",,,,,,,,
1118,4119,"""Veitsiluoto""",,,,,,,,
1119,4120,"""Vuoksen Terminal""",,,,,,,,
1120,4121,"""Ykspihlaja""",,,,,,,,
1121,4122,"""Abbeville""",,,,,,,,
1122,4123,"""Ajaccio""","""Seaport""","""Small""","""04 95 51 21 80""","""04 95 21 07 86""",,,"""jy.battesti@sudcorse.cci.fr""","""www.corse-du-sud.cci.fr"""
1123,4124,"""Arcachon""","""Harbor""","""Small""","""05 56 22 36 70""","""05 56 22 36 74""",,,,"""www.arcachon.com"""
1124,4125,"""Bassens""",,,,,,"""FRBAS""",,
1125,4126,"""Bayonne""","""Seaport""","""Medium""","""00 33 5 59 46 59 46""","""00 33 5 59 46 59 47""",,"""FRBAY""","""exploitation@bayonne.cci.fr""","""www.bayonne.cci.fr"""
1126,4127,"""Belfort""",,,,,,,,
1127,4128,"""Bonifacio""","""Harbor""","""Small""","""04 95 51 21 80""","""04 95 21 07 86""",,,"""jy.battesti@sudcorse.cci.fr""","""www.corse-du-sud.cci.fr"""
1128,4129,"""Bordeaux""","""River Port""","""Medium""","""33 5 56 90 58 00""","""33 5 56 90 58 77""",,"""FRBOD""","""postoffice@bordeaux-port.fr""","""www.bordeaux-port.fr"""
1129,4130,"""Boulogne Sur Mer""","""Seaport""","""Medium""","""03.21.99.62.00""","""03.21.99.62.01""",,,,"""www.portboulogne.com"""
1130,4131,"""Bourges""",,,,,,,,
1131,4132,"""Brest""","""Deepwater Seaport""","""Large""","""33 2 98 46 87 46""","""33 2 98 43 24 56""",,"""FRBES""","""service.commercial@port.cci-brest.fr""","""www.brest.port.fr"""
1132,4133,"""Caen""","""River Port""","""Medium""","""02.31.35.63.00""","""02.31.35.63.06""",,,"""info@caen.port.fr""","""www.caen.port.fr"""
1133,4134,"""Calvi""","""Harbor""","""Small""","""33 4 95 65 05 21""","""33 4 95 65 15 13""",,,"""omt.calvi@wanadoo.fr""",
1134,4135,"""Camaret""",,,,,,,,
1135,4136,"""Cancale""",,,,,,,,
1136,4137,"""Cannes""","""Harbor""","""Small""","""33 4 20 42 55 55""","""33 4 92 98 70 01""",,,"""port.cannes@cote-azur.cci.fr""","""www.riviera-ports.com"""
1137,4138,"""Commercy""",,,,,,,,
1138,4139,"""Concarneau""","""Harbor""","""Small""","""33 2 98 50 79 91""","""33 2 98 50 85 41""",,,,
1139,4140,"""Conflandey""",,,,,,,,
1140,4141,"""Deauville""","""Harbor""","""Small""","""33 2 31 98 50 40""",,,,,
1141,4142,"""Donges""",,,,,,,,
1142,4143,"""Douvaine""",,,,,,,,
1143,4144,"""Dunkerque""","""Harbor""","""Medium""","""00 33 3 28 28 75 91""","""00 33 3 28 28 75 97""",,"""FRDKK""","""njuhere@portdedunkerque.fr""","""www.portdedunkerque.fr"""
1144,4145,"""Fecamp""","""Harbor""","""Small""","""33 2 35 10 38 38""","""33 2 35 29 94 60""",,,"""info@fecamp.cci.fr""","""www.fecamp.cci.fr"""
1145,4146,"""Fismes""",,,,,,,,
1146,4147,"""Fos Sur Mer""","""Seaport""","""Medium""","""33 4 91 39 40 00""","""33 4 91 39 57 00""",,,"""gpmm@marseille-port.fr""","""www.marseille-port.fr"""
1147,4148,"""Gennevilliers""","""River Port""","""Medium""","""01 40 58 29 99""","""01 45 78 08 57""",,,"""dcom@paris-ports.fr""","""www.paris-ports.fr"""
1148,4149,"""Granville""","""Harbor""","""Small""","""33 2 33 91 28 28""","""33 2 33 91 28 29""",,,,
1149,4150,"""Gravelines""","""Harbor""","""Small""","""33 3 28 23 13 42""","""33 3 28 23 00 57""",,,,
1150,4151,"""Guimerville""",,,,,,,,
1151,4152,"""Ham""",,,,,,,,
1152,4153,"""Honfleur""",,,,,,"""FRHON""",,
1153,4154,"""Izon""",,,,,,,,
1154,4155,"""Langres""",,,,,,,,
1155,4156,"""La Pallice""","""Seaport""","""Medium""","""33 5 46 00 53 60""","""33 5 46 43 12 54""",,"""FRLPE""","""lapallice@larochelle.port.fr""","""www.larochelle.port.fr"""
1156,4157,"""La Rochelle-Pallice""","""Harbor""","""Small""","""33 5 46 00 53 60""","""33 5 46 43 12 54""",,,"""lapallice@larochelle.port.fr""","""www.larochelle.port.fr"""
1157,4158,"""Lavera""",,,,,,,,
1158,4159,"""Le Chateau D'Oleron""",,,,,,,,
1159,4160,"""Le Guildo""",,,,,,,,
1160,4161,"""Le Havre""","""Deepwater Seaport""","""Large""","""33 2 32 74 74 00""","""33 2 32 74 74 29""",,"""FRLEH""","""internetpah@havre-port.fr""","""www.havre-port.net"""
1161,4162,"""Les Sables d'Olonne""",,,,,,,,
1162,4163,"""Le Treport""","""Harbor""","""Small""","""33 2 35 86 27 67""","""33 2 35 50 22 96""",,"""FRLTR""","""cci-letreport@calva.net""",
1163,4164,"""Le Verdon""",,,,,,,,
1164,4165,"""Libourne""","""River Port""","""Small""",,,,,,
1165,4166,"""L'Ile Rousse""",,,,,,,,
1166,4167,"""Liomer""",,,,,,,,
1167,4168,"""Loctudy""",,,,,,,,
1168,4169,"""Lyon""",,,,,,,,
1169,4170,"""Marans""","""River Port""","""Small""","""33 5 46 01 10 35""",,,,,
1170,4171,"""Marmande""",,,,,,,,
1171,4172,"""Marseille""","""Seaport""","""Large""","""33 4 91 39 40 00""","""33 4 91 39 57 00""",,"""FRMRS""","""gpmm@marseille-port.fr""","""www.marseille-port.fr"""
1172,4173,"""Mercurey""",,,,,,,,
1173,4174,"""Merpins""",,,,,,,,
1174,4175,"""Montoir De Bretagne""",,,,,,,,
1175,4176,"""Morlaix""","""Harbor""","""Small""","""33 2 98 62 39 39""","""33 2 98 62 39 50""",,,"""cint-292@morlaix.cci.fr""",
1176,4177,"""Morteau""",,,,,,,,
1177,4178,"""Mulhouse Nord""",,,,,,,,
1178,4179,"""Ouistreham""",,,,,,,,
1179,4180,"""Paimboeuf""","""Seaport""","""Small""","""33 2 40 27 50 19""",,,,,
1180,4181,"""Paimpol""","""Harbor""","""Small""","""33 2 96 20 80 48""","""33 2 96 20 42 96""",,,,
1181,4182,"""Persan""",,,,,,,,
1182,4183,"""Plailly""",,,,,,,,
1183,4184,"""Port De Bouc""",,,,,,,,
1184,4185,"""Port La Nouvelle""",,,,,,,,
1185,4186,"""Porto Vecchio""","""Harbor""","""Small""","""04 95 51 21 80""","""04 95 21 07 86""",,,"""jy.battesti@sudcorse.cci.fr""","""www.corse-du-sud.cci.fr"""
1186,4187,"""Port Vendres""",,,,,,,,
1187,4188,"""Propriano""","""Harbor""","""Small""","""04 95 51 21 80""","""04 95 21 07 86""",,,"""jy.battesti@sudcorse.cci.fr""","""www.corse-du-sud.cci.fr"""
1188,4189,"""Quiberon""",,,,,,,,
1189,4190,"""Roscoff-Bloscon""","""Harbor""","""Small""","""02.98.61.27.85""","""02.98.19.31.87""",,,"""roscoff@morlaix.cci.fr""","""www.morlaix.cci.fr"""
1190,4191,"""Roubaix""",,,,,,,,
1191,4192,"""Rouen""","""River Port""","""Medium""","""33.02.35.52.54.56""","""33.02.35.52.54.13""",,"""FRURO""","""informatique@rouen.port.fr""","""www.rouen.port.fr"""
1192,4193,"""Sete""","""Seaport""","""Medium""","""04 67 46 28 28""","""04 67 46 28 18""",,"""FRSET""","""president@sete.cci.fr""","""www.sete.port.fr"""
1193,4194,"""Strasbourg""","""River Port""","""Medium""","""33 03 88 21 74 74""","""33 03 88 23 56 57""",,,"""pas@strasbourg.port.fr""","""www.strasbourg.port.fr"""
1194,4195,"""St Valery-en-Caux""",,,,,,,,
1195,4196,"""St Valery-sur-Somme""",,,,,,,,
1196,4197,"""Talence""",,,,,,,,
1197,4198,"""Toul""",,,,,,,,
1198,4199,"""Toulouse""",,,,,,,,
1199,4200,"""Treguier""","""River Port""","""Small""",,,,,,"""www.cotesdarmor.cci.fr"""
1200,4201,"""Ury""",,,,,,,,
1201,4202,"""Vannes""","""Harbor""","""Small""","""33 2 97 54 80 00""","""33 2 97 54 80 56""",,,,
1202,4203,"""Verberie""",,,,,,,,
1203,4204,"""Versailles""",,,,,,,,
1204,4205,"""Yenne""",,,,,,,,
1205,4206,"""Cayenne""","""Seaport""","""Medium""","""05 94 35 44 90""",,,"""GFCAY""",,"""www.guyane.cci.fr"""
1206,4207,"""Degrad des Cannes""",,,,,,"""GFDDC""",,
1207,4208,"""Kourou""","""Pier, Jetty or Wharf""","""Very Small""",,,,,,
1208,4209,"""St Laurent du Maroni""","""Pier, Jetty or Wharf""","""Very Small""",,,,,,
1209,4210,"""Bora-Bora""","""Pier, Jetty or Wharf""","""Very Small""","""5054 54""","""42 19 50""",,,"""direction@portppt.pf""","""www.portdepapeete.pf"""
1210,4211,"""Papeete""","""Harbor""","""Medium""","""5054 54""","""42 19 50""",,"""PFPPT""","""direction@portppt.pf""","""www.portdepapeete.pf"""
1211,4212,"""Cap Lopez""",,,,,,"""GACLZ""",,
1212,4213,"""Gamba""",,,,,,,,
1213,4214,"""Libreville""","""Harbor""","""Small""","""241 70 00 48""","""241 70 37 35""",,"""GALBV""","""info@ports-gabon.com""","""www.ports-gabon.com"""
1214,4215,"""Lucina Terminal""",,,,,,,,
1215,4216,"""Mayumba""",,,,,,,,
1216,4217,"""M'Bya Terminal""",,,,,,,,
1217,4218,"""Nyanga""",,,,,,,,
1218,4219,"""Oguendjo Terminal""",,,,,,,,
1219,4220,"""Owendo""",,,,,,"""GAOWE""",,
1220,4221,"""Port Gentil""","""Seaport""","""Medium""","""241 70 00 48""","""241 70 37 35""",,"""GAPOG""","""info@ports-gabon.com""","""www.ports-gabon.com"""
1221,4222,"""Tchatamba Marine Terminal""",,,,,,,,
1222,4223,"""Banjul""","""Pier, Jetty or Wharf""","""Small""","""220 227266""","""220 227268""",,"""GMBJL""","""info@gamport.gm""","""www.gamport.gm"""
1223,4224,"""Batumi""","""Seaport""","""Medium""","""995 222 7-62-61""","""995 222 7-69-58""",,"""GEBUS""","""bsport@batumiport.com""","""www.batumiport.com"""
1224,4225,"""Poti""","""Seaport""","""Medium""","""995 393 20660""","""995 393 20688""",,"""GEPTI""","""admin@potiseaport.com""","""www.potiseaport.com"""
1225,4226,"""Sukhumi""",,,,,,,,
1226,4227,"""Supsa""",,,,,,,,
1227,4228,"""Agio Theodoroi""","""River Port""","""Medium""","""49 0 721 599 74 00""","""49 0 721 599 74 09""",,,"""schwarzer@rheinhafen.de""","""www.rheinhafen.de"""
1228,4229,"""Berlin""",,,,,,,,
1229,4230,"""Bonn""",,,,,,,,
1230,4231,"""Bramel""",,,,,,"""DEBRA""",,
1231,4232,"""Braunschweig""",,,,,,,,
1232,4233,"""Bremen""","""River Port""","""Medium""","""49 421 361 8504""","""49 421 361 8387""",,"""DEBRE""","""bremen-port@hbh.bremen.de""","""www.bremen-ports.de"""
1233,4234,"""Bremerhaven""","""Seaport""","""Large""","""49 421 361 8504""","""49 421 361 8387""",,"""DEBRV""","""bremen-port@hbh.bremen.de""","""www.bremen-ports.de"""
1234,4235,"""Brunsbuttel""","""Seaport""","""Medium""","""49 0 4852 884-0""","""49 0 4852 884-26""",,"""DEBRB""","""info@elbehafen.de""","""www.elbehafen.de"""
1235,4236,"""Busum""","""Harbor""","""Small""","""49 483 43607""","""49 483 493 6383""",,,"""hafen.buesum@alr-husum.landsh.de""",
1236,4237,"""Butzfleth""","""River Port""","""Small""",,,,,,
1237,4238,"""Cologne""",,,,,,,,
1238,4239,"""Cuxhaven""","""Harbor""","""Small""","""+49-4721-748-0""","""+49-4721-748-122""",,"""DECUX""","""info@cuxport.de""","""www.cuxport.de"""
1239,4240,"""Dortmund""",,,,,,,,
1240,4241,"""Duisburg""","""River Port""","""Large""","""49 0 203-803-1""","""49 0 203-803-232""",,,"""mail@duisport.de""","""www.duisport.de"""
1241,4242,"""Dusseldorf""","""River Port""","""Medium""","""49 2131 53230""","""49 213 1532 3105""",,"""DEDUS""","""info@nd-haefen.de""","""www.nd-haefen.de"""
1242,4243,"""Eckernforde""","""Harbor""","""Small""","""49 4351 9050""","""49 4351 905199""",,,"""g.hammer@stadtwerke-eckernfoerde.de""","""www.stadtwerke-eckernfoerde.de"""
1243,4244,"""Elsfleth""","""River Port""","""Small""",,,,"""DEELS""",,
1244,4245,"""Gersheim""",,,,,,,,
1245,4246,"""Giessen""",,,,,,,,
1246,4247,"""Gluckstadt""","""Seaport""","""Small""","""49 0 4852 884-0""","""49 0 4852 884-26""",,,"""info@elbehafen.de""","""www.elbehafen.de"""
1247,4248,"""Hamburg""","""Seaport""","""Very Large""","""+49-40 / 37 709 -0""","""+49-40/37 709-109""",,"""DEHAM""","""info@hafen-hamburg.de""","""www.hafen-hamburg.de"""
1248,4249,"""Hamburg-Harburg""",,,,,,,,
1249,4250,"""Heidelberg""",,,,,,,,
1250,4251,"""Heiligenhafen""","""Harbor""","""Small""","""49 4362 900434""","""49 4362 900436""",,,,"""www.hvbkg.de"""
1251,4252,"""Hollage""",,,,,,,,
1252,4253,"""Holtenau""","""Seaport""","""Medium""",,,,,,
1253,4254,"""Husum""","""Harbor""","""Small""","""49 4841 661317""","""49 4841 661321""",,,,
1254,4255,"""Itzehoe""","""River Port""","""Small""","""49 04821 77 40""","""49 04821 77 41 17""",,,"""info@stadtwerke-itzehoe.de""","""www.stadtwerke-itzehoe.de"""
1255,4256,"""Kappeln""","""Harbor""","""Small""","""49 4642 3156""","""49 4642 18328""",,,,
1256,4257,"""Karlsruhe""",,,,,,,,
1257,4258,"""Kehl""","""River Port""","""Medium""","""49 7851 8970""","""49 7851 89766""",,,,
1258,4259,"""Kiel""","""Seaport""","""Medium""","""49 431 98 22-0""","""49 431 98 22-105""",,"""DEKEL""","""info@port-of-kiel.com""","""www.port-of-kiel.de"""
1259,4260,"""Koblenz""",,,,,,,,
1260,4261,"""Koln""",,,,,,"""DECGN""",,
1261,4262,"""Krefeld""","""River Port""","""Small""","""49 2151 49270""","""49 2151 492750""",,,,
1262,4263,"""Laboe""","""Harbor""","""Small""",,,,,,
1263,4264,"""Leer""","""River Port""","""Small""","""0491 - 92770-0""","""0491 - 92770-10""",,"""DELEE""","""info@stadtwerke-leer.de""","""www.stadtwerke-leer.de"""
1264,4265,"""Leipzig""",,,,,,,,
1265,4266,"""Lubeck""","""Seaport""","""Large""","""+49 (4 51) 79 00""",,,"""DELBC""","""martin.schwardt@lhg-online.de""","""www.lhg-online.de"""
1266,4267,"""Ludwigshafen Am Rhein""","""River Port""","""Small""","""0621/5984-0""","""0621/5984-135""",,,"""info@hafenbetriebe-ludwigshafen.de""","""www.hafenbetriebe-ludwigshafen.de"""
1267,4268,"""Mainz""","""River Port""","""Small""","""06131 - 12 8""","""06131 - 12 78 77""",,,"""info@stadtwerke-mainz.de""","""www.stadtwerke-mainz.de"""
1268,4269,"""Monheim""",,,,,,,,
1269,4270,"""Nessmersiel""",,,,,,,,
1270,4271,"""Neuharlingersiel""",,,,,,,,
1271,4272,"""Neuhaus""",,,,,,,,
1272,4273,"""Neuss""","""River Port""","""Medium""","""49 2131 53230""","""49 213 1532 3105""",,,"""info@nd-haefen.de""","""www.nd-haefen.de"""
1273,4274,"""Neustadt/Holstein""",,,,,,,,
1274,4275,"""Nurnberg""",,,,,,,,
1275,4276,"""Oldenburg""","""River Port""","""Small""","""49 0441-235-3073""","""49 0441-235-3130""",,,"""hafenbuero@stadt-oldenburg.de""","""www.oldenburg.de"""
1276,4277,"""Oldersum""",,,,,,,,
1277,4278,"""Orth""",,,,,,,,
1278,4279,"""Papenburg""","""River Port""","""Small""","""49 4961 82226""","""49 4961 82315""",,,"""hafen@papenburg.de""",
1279,4280,"""Rastatt""",,,,,,,,
1280,4281,"""Regensburg""",,,,,,,,
1281,4282,"""Rendsburg""","""River Port""","""Small""","""49 4331 14070""","""49 4331 5336""",,,"""info@kreishhafen-rd.de""",
1282,4283,"""Rostock""","""Seaport""","""Medium""","""49 381 350 0""","""49 381 350 5515""",,"""DERSK""","""info@rostock-port.de""","""www.rostock-port.de"""
1283,4284,"""Salzgitter""",,,,,,,,
1284,4285,"""Sassnitz""","""Harbor""","""Small""","""49 0 3 83 92-55-0""","""49 0 3 83 92-5 52 40""",,,"""info@faehrhafen-sassnitz.de""","""www.faehrhafen-sassnitz.de"""
1285,4286,"""Schleswig""","""Seaport""","""Small""",,,,,,
1286,4287,"""Schwarzenhutten""",,,,,,,,
1287,4288,"""Stade""","""River Port""","""Small""","""49 4141 404117""","""49 4141 404174""",,,,
1288,4289,"""Stuhr""",,,,,,,,
1289,4290,"""Toenning""","""River Port""","""Small""",,,,,,
1290,4291,"""Uckermunde""",,,,,,,,
1291,4292,"""Ulm""",,,,,,,,
1292,4293,"""Wilhelmshaven""",,,,,,"""DEWVN""",,
1293,4294,"""Accra""",,,,,,,,
1294,4295,"""Saltpond""","""Pier, Jetty or Wharf""","""Very Small""",,,,,,
1295,4296,"""Sekondi""",,,,,,,,
1296,4297,"""Takoradi""","""Harbor""","""Small""","""233 31 24073""","""233 31 24874""",,"""GHTKD""","""takoradi@ghanaports.gov.gh""","""www.ghanaports.gov.gh"""
1297,4298,"""Tema""","""Seaport""","""Medium""","""233 22 204385""","""233 22 204136""",,"""GHTEM""","""tema@ghanaports.net""","""www.ghanaports.gov.gh"""
1298,4299,"""Gibraltar""","""Seaport""","""Medium""","""350 77254""","""350 77011""",,"""GIGIB""","""davis@gibtelecom.net""","""www.gibraltarport.com"""
