index,IMO number,Vessel Name,Ship type,Flag,Gross Tonnage,Summer Deadweight (t),Length Overall (m),Beam (m),Draught (m),Year of Built,TEU,Crude,Grain,Bale,AIS Type,Destination,ETA,IMO / MMSI,Callsign,Length / Beam,Current draught,Course / Speed,Coordinates,MMSI,Course,Speed,latitude,longitude,Length,Beam,Link,Max Speed (knots),Average Speed (knots),Average Speed (km/h),Builder
400,9234654,EAGLE VERMONT,Crude Oil Tanker,Singapore,161233,306999,333,60,None,2002,,None,,,Tanker,BASRAH,"May 5, 12:00",9234654 / 564745000,S6HU9,333 / 60 m,11.0 m,269.0Â° / 13.0 kn,23.99612 N/63.40928 E,564745000,269.0Â°,13.0 kn,23.99612,63.40928,333,60 m,https://www.vesselfinder.com/vessels/EAGLE-VERMONT-IMO-9234654-MMSI-564745000,14.8,13.2,24.4464,Richmond Shipyards
401,9230880,SEAWAYS MULAN,Crude Oil Tanker,Marshall Islands,161233,318518,333,60,None,2002,,None,,,Tanker,,,9230880 / 538001656,V7DK3,333 / 60 m,11.0 m,236.0Â° / 0.1 kn,1.12245 N/104.19643 E,538001656,236.0Â°,0.1 kn,1.12245,104.19643,333,60 m,https://www.vesselfinder.com/vessels/SEAWAYS-MULAN-IMO-9230880-MMSI-538001656,10.9,9.6,17.7792,OceAnco
402,9290775,SEA LYNX,Crude Oil Tanker,Malta,161233,318306,333,60,None,2004,,None,,,Tanker,SKAGEN,"Apr 26, 06:00",9290775 / 229628000,9HA3463,333 / 60 m,11.0 m,39.0Â° / 0.0 kn,57.41817 N/10.76413 E,229628000,39.0Â°,0.0 kn,57.41817,10.76413,333,60 m,https://www.vesselfinder.com/vessels/SEA-LYNX-IMO-9290775-MMSI-229628000,6.5,6,11.112,Bay Shipbuilding Company
403,9230878,EAGLE VIRGINIA,Crude Oil Tanker,Singapore,161233,319029,333,60,None,2002,,None,,,Tanker,SINGAPORE,"May 16, 00:00",9230878 / 564422000,S6HU8,333 / 60 m,20.8 m,156.0Â° / 12.7 kn,28.71535 N/50.15878 E,564422000,156.0Â°,12.7 kn,28.71535,50.15878,333,60 m,https://www.vesselfinder.com/vessels/MT-EAGLE-VIRGINIA-IMO-9230878-MMSI-564422000,12.3,10.8,20.0016,BLRT Grupp
404,9297498,DESH VAIBHAV,Crude Oil Tanker,India,161202,316409,333,60,None,2005,,None,,,Tanker,,,9297498 / 419531000,AUFH,333 / 60 m,21.0 m,264.0Â° / 0.1 kn,22.56115 N/69.70082 E,419531000,264.0Â°,0.1 kn,22.56115,69.70082,333,60 m,https://www.vesselfinder.com/vessels/DESH-VAIBHAV-IMO-9297498-MMSI-419531000,8.8,7.3,13.5196,STX Finland
405,9297486,DESH UJAALA,Crude Oil Tanker,India,161202,316217,333,60,None,2005,,None,,,Tanker,VADINAR,"Apr 6, 12:00",9297486 / 419532000,AUFI,333 / 60 m,20.9 m,288.0Â° / 0.1 kn,22.56877 N/69.6783 E,419532000,288.0Â°,0.1 kn,22.56877,69.6783,333,60 m,https://www.vesselfinder.com/vessels/DESH-UJAALA-IMO-9297486-MMSI-419532000,10.6,8.8,16.2976,Astilleros Argentinos S.A. (ASTARSA)
406,9530905,ALSACE,Crude Oil Tanker,France,161177,320350,331,60,None,2012,,None,,,Tanker,US GLS,"May 11, 18:00",9530905 / 228079700,FJVL,330 / 60 m,21.3 m,301.0Â° / 13.0 kn,3.81158 S/35.99036 W,228079700,301.0Â°,13.0 kn,-3.81158,-35.99036,330,60 m,https://www.vesselfinder.com/vessels/ALSACE-IMO-9530905-MMSI-228079700,12.7,12.2,22.5944,Hongkong United Dockyards
407,9289726,ARGENTA,Crude Oil Tanker,Greece,161175,319180,333,60,None,2005,,None,,,Tanker,SA YNB,"May 1, 11:00",9289726 / 240562000,SXDW,333 / 60 m,17.8 m,20.0Â° / 11.2 kn,23.47588 N/38.47055 E,240562000,20.0Â°,11.2 kn,23.47588,38.47055,333,60 m,https://www.vesselfinder.com/vessels/ARGENTA-IMO-9289726-MMSI-240562000,11.6,9.9,18.3348,Caledon Shipbuilding & Engineering Company
408,9290086,TI HELLAS,Crude Oil Tanker,Belgium,161127,319254,333,60,None,2005,,None,,,Tanker,CNQZJ,"May 23, 22:00",9290086 / 205440000,ONDQ,333 / 60 m,20.1 m,263.0Â° / 0.1 kn,29.6152 N/48.86687 E,205440000,263.0Â°,0.1 kn,29.6152,48.86687,333,60 m,https://www.vesselfinder.com/vessels/TI-HELLAS-IMO-9290086-MMSI-205440000,15.5,15.1,27.9652,Naval Dockyard (Visakhapatnam)
409,9329693,KAZIMAH III,Crude Oil Tanker,Kuwait,161113,317250,333,60,None,2006,,None,,,Tanker,CNDXI,"Apr 30, 08:00",9329693 / 447152000,9KCD,333 / 60 m,20.0 m,205.0Â° / 0.0 kn,29.92752 N/121.99128 E,447152000,205.0Â°,0.0 kn,29.92752,121.99128,333,60 m,https://www.vesselfinder.com/vessels/KAZIMAH-III-IMO-9329693-MMSI-447152000,8.4,6.5,12.038,Cantiere navale del Muggiano
410,9329708,AL JABRIYAH II,Crude Oil Tanker,Kuwait,161113,317570,333,60,None,2007,,None,,,Tanker,KWMEA>KRUSN,"May 6, 00:00",9329708 / 447163000,9KEH,333 / 60 m,21.3 m,31.0Â° / 14.7 kn,19.63107 N/119.72718 E,447163000,31.0Â°,14.7 kn,19.63107,119.72718,333,60 m,https://www.vesselfinder.com/vessels/AL-JABRIYAH-II-IMO-9329708-MMSI-447163000,14.4,6.2,11.4824,Brodogradilište 3. Maj
411,9290347,IVONNE,Crude Oil Tanker,Panama,161045,318658,330,60,None,2004,,None,,,Tanker,,,9290347 / 356869000,3ETA9,330 / 60 m,18.8 m,9.0Â° / 0.0 kn,1.302 N/104.13518 E,356869000,9.0Â°,0.0 kn,1.302,104.13518,330,60 m,https://www.vesselfinder.com/vessels/IVONNE-IMO-9290347-MMSI-356869000,10.9,7.8,14.4456,Ferretti Group
412,9852119,SEA EMERALD,Crude Oil Tanker,Greece,161000,300000,336,60,,2019,,,,,Tanker,CHINA,"May 18, 08:00",9852119 / 241673000,SVDF6,336 / 60 m,20.6 m,72.0Â° / 12.8 kn,24.68422 S/54.49368 E,241673000,72.0Â°,12.8 kn,-24.68422,54.49368,336,60 m,https://www.vesselfinder.com/vessels/SEA-EMERALD-IMO-9852119-MMSI-241673000,13.1,12,22.224,Götaverken
413,9851830,HUNTER ATLA,Crude Oil Tanker,Marshall Islands,161000,300000,336,60,,2019,,,,,Tanker,CN DAG,"May 1, 04:00",9851830 / 538008416,V7A2336,336 / 60 m,15.5 m,12.0Â° / 0.0 kn,38.87361 N/122.07031 E,538008416,12.0Â°,0.0 kn,38.87361,122.07031,336,60 m,https://www.vesselfinder.com/vessels/HUNTER-ATLA-IMO-9851830-MMSI-538008416,14.4,13.2,24.4464,A. Leslie and Company
414,9855331,GHILLIE,Crude Oil Tanker,Marshall Islands,161000,300000,336,60,,2019,,,,,Tanker,USHOU,"May 16, 23:00",9855331 / 538008448,V7A2369,336 / 60 m,11.0 m,246.3Â° / 10.6 kn,49.1382 N/6.60926 W,538008448,246.3Â°,10.6 kn,49.1382,-6.60926,336,60 m,https://www.vesselfinder.com/vessels/GHILLIE-IMO-9855331-MMSI-538008448,10,7.6,14.0752,Taikoo Dockyard
415,9387554,KAOMBO SUL,Crude Oil Tanker,Bahamas,160991,315981,333,60,None,2009,,None,,,Dredging or UW ops,M,"Sep 7, 14:46",9387554 / 311000307,C6BM9,334 / 65 m,12.0 m,- / 0.0 kn,7.36312 S/11.37382 E,311000307,-,0.0 kn,-7.36312,11.37382,334,65 m,https://www.vesselfinder.com/vessels/KAOMBO-SUL-IMO-9387554-MMSI-311000307,8.4,7.7,14.2604,Rauma shipyard
416,9602928,CAPTAIN X KYRIAKOU,Crude Oil Tanker,Marshall Islands,160987,299991,333,60,None,2013,,None,,,Tanker,OM MFH,"May 12, 08:00",9602928 / 538005083,V7AW8,333 / 60 m,11.0 m,284.8Â° / 13.4 kn,1.2002 N/103.55689 E,538005083,284.8Â°,13.4 kn,1.2002,103.55689,333,60 m,https://www.vesselfinder.com/vessels/CAPTAIN-X.KYRIAKOU-IMO-9602928-MMSI-538005083,15.2,14.3,26.4836,Moore Dry Dock Company
417,9602916,ATHENIAN FREEDOM,Crude Oil Tanker,Marshall Islands,160987,319063,333,60,None,2013,,None,,,Tanker,CN TXG,"May 12, 08:00",9602916 / 538004822,V7ZG4,333 / 60 m,19.5 m,46.0Â° / 10.7 kn,1.34403 N/104.39752 E,538004822,46.0Â°,10.7 kn,1.34403,104.39752,333,60 m,,13.4,11.8,21.8536,Kaiser Shipyards
418,9212929,HENNA,Crude Oil Tanker,Iran,160930,299242,333,58,None,2003,,None,,,,,,,,,,,,,,,,,,,,12.5,11,20.372,VT Halter Marine
419,9212888,HEDY,Crude Oil Tanker,Iran,160930,299242,333,58,None,2002,,None,,,,,,,,,,,,,,,,,,,,13.5,13.3,24.6316,Chantiers et Ateliers Augustin Normand
420,9212929,HENNA,Crude Oil Tanker,Iran,160930,299242,333,58,None,2003,,None,,,,,,,,,,,,,,,,,,,,12.5,11,20.372,A&P Tees
421,9212917,HASNA,Crude Oil Tanker,Iran,160930,299229,333,58,None,2003,,None,,,,,,,,,,,,,,,,,,,,12.8,12.6,23.3352,"Daewoo Shipbuilding & Marine Engineering Co., Ltd."
422,9602916,ATHENIAN FREEDOM,Crude Oil Tanker,Marshall Islands,160987,319063,333,60,None,2013,,None,,,Tanker,CN TXG,"May 12, 08:00",9602916 / 538004822,V7ZG4,333 / 60 m,19.5 m,46.0Â° / 10.7 kn,1.34403 N/104.39752 E,538004822,46.0Â°,10.7 kn,1.34403,104.39752,333,60 m,https://www.vesselfinder.com/vessels/HALTI-IMO-9212890-MMSI-422219000,13.4,11.8,21.8536,Andrée & Rosenqvist
423,9212905,HAPPINESS I,Crude Oil Tanker,Iran,160930,299214,333,58,None,2003,,None,,,Unknown,,,9212905 / 422220000,EQXV,333 / 58 m,20.0 m,117.8Â° / 0.0 kn,26.90149 N/56.45531 E,422220000,117.8Â°,0.0 kn,26.90149,56.45531,333,58 m,https://www.vesselfinder.com/vessels/HAPPINESS-I-IMO-9212905-MMSI-422220000,5.7,5.3,9.8156,Alexandria Shipyard
424,9528794,DHT AMAZON,Crude Oil Tanker,France,160928,318130,333,60,None,2011,,None,,,Unknown,MAILIAO TAIWAN,"May 12, 06:00",9528794 / 228026700,FIED,324 / 1 m,20.4 m,87.0Â° / 14.7 kn,5.53986 N/83.60249 E,228026700,87.0Â°,14.7 kn,5.53986,83.60249,324,1 m,https://www.vesselfinder.com/vessels/DHT-AMAZON-IMO-9528794-MMSI-228026700,13.9,13,24.076,A&P Tees
425,9286073,ADVENTURE,Crude Oil Tanker,Greece,160904,308829,333,58,None,2005,,None,,,Tanker,CNQIN,"May 24, 00:00",9286073 / 240644000,SVKA,333 / 58 m,21.5 m,59.0Â° / 12.5 kn,24.90482 S/51.80292 E,240644000,59.0Â°,12.5 kn,-24.90482,51.80292,333,58 m,https://www.vesselfinder.com/vessels/ADVENTURE-IMO-9286073-MMSI-240644000,14.1,12.9,23.8908,Seaspan Marine Corporation
426,9246645,HAWK,Crude Oil Tanker,Marshall Islands,160904,309021,333,58,None,2003,,None,,,Tanker,SINGAPORE,"May 4, 21:00",9246645 / 538008623,V7A2588,333 / 58 m,11.0 m,226.0Â° / 13.4 kn,9.07212 N/109.91928 E,538008623,226.0Â°,13.4 kn,9.07212,109.91928,333,58 m,https://www.vesselfinder.com/vessels/HAWK-IMO-9246645-MMSI-538008623,14,13.7,25.3724,Moore Dry Dock Company
427,9238856,FALCON,Crude Oil Tanker,Bahamas,160904,308875,333,58,None,2002,,None,,,Tanker,,,9238856 / 311426000,C6S2076,333 / 58 m,11.5 m,90.0Â° / 0.0 kn,31.68412 N/121.8658 E,311426000,90.0Â°,0.0 kn,31.68412,121.8658,333,58 m,https://www.vesselfinder.com/vessels/FALCON-IMO-9238856-MMSI-311426000,10.1,9.7,17.9644,Perno shipyard
428,9233753,EAGLE,Crude Oil Tanker,Marshall Islands,160904,309064,333,58,None,2002,,None,,,Tanker,FUJARAH,"May 7, 15:30",9233753 / 538007808,V7AL6,333 / 58 m,11.2 m,269.0Â° / 7.3 kn,1.19973 N/103.5429 E,538007808,269.0Â°,7.3 kn,1.19973,103.5429,333,58 m,https://www.vesselfinder.com/vessels/EAGLE-IMO-9233753-MMSI-538007808,12.2,11.8,21.8536,Western Marine Shipyard
429,9237632,MARAN TRITON,Crude Oil Tanker,Greece,160889,318692,333,60,None,2003,,None,,,Tanker,ACR,"Jun 1, 10:30",9237632 / 241261000,SVBT6,333 / 60 m,11.1 m,298.0Â° / 11.0 kn,2.61605 N/101.43277 E,241261000,298.0Â°,11.0 kn,2.61605,101.43277,333,60 m,https://www.vesselfinder.com/vessels/MT-MARAN-TRITON-IMO-9237632-MMSI-241261000,11.7,9.8,18.1496,Denny
430,9254082,GENE,Crude Oil Tanker,Marshall Islands,160889,304985,333,60,None,2003,,None,,,Tanker,,,9254082 / 538002092,V7UD7,333 / 60 m,12.3 m,68.0Â° / 0.0 kn,2.31007 N/101.99725 E,538002092,68.0Â°,0.0 kn,2.31007,101.99725,333,60 m,https://www.vesselfinder.com/vessels/GENE-IMO-9254082-MMSI-538002092,9.2,7.5,13.89,Pennellville Historic District
431,9237620,SEA LION,Crude Oil Tanker,Greece,160889,318778,333,60,None,2003,,None,,,Tanker,CHIRIQUI_PANAMA,"May 8, 14:00",9237620 / 241238000,SVBR9,333 / 60 m,20.4 m,303.0Â° / 15.8 kn,8.23317 N/54.8792 W,241238000,303.0Â°,15.8 kn,8.23317,-54.8792,333,60 m,https://www.vesselfinder.com/vessels/SEA-LION-IMO-9237620-MMSI-241238000,15.4,14.8,27.4096,Rauma shipyard
432,9315159,DHT EUROPE,Crude Oil Tanker,Hong Kong,160882,317713,334,60,None,2007,,None,,,Tanker,FOR ORDERS,"Jun 3, 12:00",9315159 / 477538500,VRTG5,332 / 60 m,20.5 m,109.0Â° / 12.9 kn,23.75908 N/60.49097 E,477538500,109.0Â°,12.9 kn,23.75908,60.49097,332,60 m,https://www.vesselfinder.com/vessels/DHT-EUROPE-IMO-9315159-MMSI-477538500,13.5,13.1,24.2612,Commercial Iron Works
433,9315147,DHT SCANDINAVIA,Crude Oil Tanker,Hong Kong,160882,317826,333,60,None,2006,,None,,,Tanker,FOR ORDERS4   *,"Apr 12, 00:01",9315147 / 477348900,"VRPO9""",333 / 84 m,21.5 m,27.0Â° / 14.3 kn,23.53642 N/122.83897 E,477348900,27.0Â°,14.3 kn,23.53642,122.83897,333,84 m,https://www.vesselfinder.com/vessels/DHT-SCANDINAVIA-IMO-9315147-MMSI-477348900,13.6,12.4,22.9648,Barclay Curle
434,9831816,OLYMPIC LYRA,Crude Oil Tanker,Marshall Islands,160874,318676,333,60,None,2019,,,,,Tanker,CAPE TOWN OPL F.O.,"May 21, 15:00",9831816 / 538008169,V7A2038,333 / 60 m,11.0 m,177.0Â° / 10.6 kn,33.8382 S/17.26609 E,538008169,177.0Â°,10.6 kn,-33.8382,17.26609,333,60 m,https://www.vesselfinder.com/vessels/OLYMPIC-LYRA-IMO-9831816-MMSI-538008169,13.3,11.2,20.7424,Denny
435,9387578,ELIZA,Crude Oil Tanker,Liberia,160836,299999,333,60,None,2008,,None,,,Tanker (HAZ-B),"LOOP,USA","Apr 7, 05:00",9387578 / 636013372,A8MM2,333 / 60 m,20.2 m,157.0Â° / 0.1 kn,28.90858 N/89.8812 W,636013372,157.0Â°,0.1 kn,28.90858,-89.8812,333,60 m,https://www.vesselfinder.com/vessels/ELIZA-IMO-9387578-MMSI-636013372,7.1,5.8,10.7416,Gladding-Hearn Shipbuilding
436,9387566,IOANNA,Crude Oil Tanker,Liberia,160836,318325,333,60,None,2008,,None,,,Tanker (HAZ-B),"HUIZHOU ,CHINA","Jul 5, 23:00",9387566 / 636013373,A8MM5,333 / 60 m,19.8 m,8.0Â° / 11.8 kn,2.75773 N/104.96148 E,636013373,8.0Â°,11.8 kn,2.75773,104.96148,333,60 m,https://www.vesselfinder.com/vessels/IOANNA-IMO-9387566-MMSI-636013373,12.1,10.5,19.446,Constructions Mécaniques de Normandie
437,9288875,MARAN ANDROMEDA,Crude Oil Tanker,Greece,160808,320472,333,60,None,2005,,None,,,Tanker,"PARADIP,INDIA","Apr 15, 02:30",9288875 / 241635000,SVDC6,333 / 60 m,19.5 m,125.0Â° / 0.0 kn,20.01923 N/86.61567 E,241635000,125.0Â°,0.0 kn,20.01923,86.61567,333,60 m,https://www.vesselfinder.com/vessels/MARAN-ANDROMEDA-IMO-9288875-MMSI-241635000,7.2,6.6,12.2232,SIMA
438,9386964,DORRA,Crude Oil Tanker,Saudi Arabia,160782,317458,333,60,None,2009,,None,,,Tanker,KR ONS,"May 5, 03:00",9386964 / 403509000,HZCP,333 / 60 m,21.4 m,25.0Â° / 10.8 kn,25.83548 N/124.02933 E,403509000,25.0Â°,10.8 kn,25.83548,124.02933,333,60 m,https://www.vesselfinder.com/vessels/DORRA-IMO-9386964-MMSI-403509000,12.4,9.6,17.7792,TECO Maritime
439,9332535,WAFRAH,Crude Oil Tanker,Bahamas,160782,317788,333,60,None,2007,,None,,,Tanker,YOSU,"May 8, 04:00",9332535 / 309845000,C6VX6,333 / 60 m,21.3 m,313.0Â° / 11.7 kn,0.23192 S/106.794 E,309845000,313.0Â°,11.7 kn,-0.23192,106.794,333,60 m,https://www.vesselfinder.com/vessels/WAFRAH-IMO-9332535-MMSI-309845000,12.5,11.8,21.8536,Hong Kong and Whampoa Dock
440,9386952,KAHLA,Crude Oil Tanker,Saudi Arabia,160782,317321,333,60,None,2009,,None,,,Tanker,,,9386952 / 403510000,HZCR,333 / 60 m,20.5 m,129.6Â° / 11.3 kn,24.37003 N/58.37437 E,403510000,129.6Â°,11.3 kn,24.37003,58.37437,333,60 m,https://www.vesselfinder.com/vessels/KAHLA-IMO-9386952-MMSI-403510000,16.9,11.6,21.4832,Toronto Drydock Company
441,9388273,SAHBA,Crude Oil Tanker,Saudi Arabia,160782,317563,333,60,None,2009,,None,,,Tanker,JRT KSA,"May 8, 08:00",9388273 / 403547000,HZGE,333 / 60 m,11.3 m,282.0Â° / 13.9 kn,1.19357 N/103.60243 E,403547000,282.0Â°,13.9 kn,1.19357,103.60243,333,60 m,https://www.vesselfinder.com/vessels/SAHBA-IMO-9388273-MMSI-403547000,13.8,12.7,23.5204,Ananda Shipyard and Shipways
442,9387009,GHAZAL,Crude Oil Tanker,Saudi Arabia,160782,317664,333,60,None,2009,,None,,,Tanker,,,9387009 / 403508000,HZBM,333 / 60 m,10.8 m,241.0Â° / 0.0 kn,27.10193 N/50.26868 E,403508000,241.0Â°,0.0 kn,27.10193,50.26868,333,60 m,https://www.vesselfinder.com/vessels/GHAZAL-IMO-9387009-MMSI-403508000,15.2,13.9,25.7428,Keppel Philippines Marine Subic Shipyard
443,9838008,ESTEEM ASTRO,Crude Oil Tanker,Panama,160761,312000,340,60,,2019,,,,,Tanker,SINGAPORE,"May 5, 10:00",9838008 / 355837000,3FRL6,340 / 60 m,10.8 m,210.0Â° / 14.3 kn,33.63361 N/128.369 E,355837000,210.0Â°,14.3 kn,33.63361,128.369,340,60 m,https://www.vesselfinder.com/vessels/ESTEEM-ASTRO-IMO-9838008-MMSI-355837000,14.3,13.4,24.8168,Dyle et Bacalan
444,9529956,INGRID,Crude Oil Tanker,Belgium,160716,318478,333,60,None,2012,,None,,,Tanker,NOSTU,"May 3, 14:00",9529956 / 205670000,ONHY,334 / 60 m,10.8 m,189.7Â° / 1.5 kn,59.51783 N/3.88907 E,205670000,189.7Â°,1.5 kn,59.51783,3.88907,334,60 m,https://www.vesselfinder.com/vessels/INGRID-IMO-9529956-MMSI-205670000,11.9,10.6,19.6312,Gulf Shipbuilding
445,9588392,ILMA,Crude Oil Tanker,Belgium,160716,318477,333,60,None,2012,,None,,,Tanker,,,9588392 / 205657000,ONHX,333 / 60 m,15.4 m,151.7Â° / 0.1 kn,29.67948 S/31.22514 E,205657000,151.7Â°,0.1 kn,-29.67948,31.22514,333,60 m,https://www.vesselfinder.com/vessels/ILMA-IMO-9588392-MMSI-205657000,7.4,6.1,11.2972,Ateliers et Chantiers de Saint-Nazaire Penhoët
446,9605190,C. INFINITY,Crude Oil Tanker,Panama,160705,313990,333,60,None,2012,,None,,,Tanker,KR ONS,"Apr 22, 01:00",9605190 / 373606000,3FKR7,333 / 60 m,20.4 m,120.0Â° / 0.2 kn,35.28658 N/130.17274 E,373606000,120.0Â°,0.2 kn,35.28658,130.17274,333,60 m,https://www.vesselfinder.com/vessels/C.-INFINITY-IMO-9605190-MMSI-373606000,9.5,8.6,15.9272,Harland and Wolff
447,9643283,C. FREEDOM,Crude Oil Tanker,Panama,160705,313998,333,60,None,2013,,None,,,Unknown,KRUSN,"May 17, 03:00",9643283 / 353370000,HPEJ,333 / 60 m,20.0 m,56.0Â° / 12.2 kn,20.85857 S/59.08469 E,353370000,56.0Â°,12.2 kn,-20.85857,59.08469,333,60 m,https://www.vesselfinder.com/vessels/C.FREEDOM-IMO-9643283-MMSI-353370000,12.2,11.2,20.7424,Kaiser Shipyards
448,9605205,C. PROGRESS,Crude Oil Tanker,Panama,160705,313990,333,60,None,2012,,None,,,Tanker,ANGOLA,"May 18, 11:00",9605205 / 373705000,3FLB3,333 / 60 m,11.0 m,233.0Â° / 15.4 kn,3.77027 N/91.46945 E,373705000,233.0Â°,15.4 kn,3.77027,91.46945,333,60 m,https://www.vesselfinder.com/vessels/C.-PROGRESS-IMO-9605205-MMSI-373705000,16.1,14.5,26.854,Austin & Pickersgill
449,9830977,KHK MAJESTY,Crude Oil Tanker,Singapore,160682,314014,333,60,None,2019,,,,,Tanker,PA AML,"Apr 29, 19:00",9830977 / 563080700,9V7331,333 / 60 m,10.9 m,79.0Â° / 12.8 kn,8.23445 N/82.79346 W,563080700,79.0Â°,12.8 kn,8.23445,-82.79346,333,60 m,https://www.vesselfinder.com/vessels/KHK-MAJESTY-IMO-9830977-MMSI-563080700,15.5,13.6,25.1872,Adelaide Steamship Company
450,9060338,STELLAR RIO,Bulk Carrier,Marshall Islands,160666,298450,332,58,None,1994,,None,None,None,Cargo ship,,,9060338 / 538004970,V7AD4,332 / 58 m,7.5 m,119.0Â° / 0.1 kn,22.13619 N/91.71347 E,538004970,119.0Â°,0.1 kn,22.13619,91.71347,332,58 m,https://www.vesselfinder.com/vessels/STELLAR-RIO-IMO-9060338-MMSI-538004970,7.3,6.7,12.4084,Philadelphia Naval Shipyard
451,9060314,STELLAR MAGIC,Bulk Carrier,Marshall Islands,160666,298338,332,58,None,1994,,None,None,,Cargo ship,LABUAN MALAYSIA,"Apr 20, 03:00",9060314 / 538004847,V7ZK6,332 / 53 m,10.8 m,315.0Â° / 0.0 kn,5.3184 N/115.02228 E,538004847,315.0Â°,0.0 kn,5.3184,115.02228,332,53 m,https://www.vesselfinder.com/vessels/STELLAR-MAGIC-IMO-9060314-MMSI-538004847,14.1,13.4,24.8168,Zihuatanejo Marina
452,9422146,C. ETERNITY,Crude Oil Tanker,Panama,160619,313875,336,60,None,2010,,None,,,Tanker,KRUSN,"May 4, 23:00",9422146 / 351720000,3EWB2,336 / 60 m,20.0 m,26.0Â° / 13.0 kn,24.24954 N/123.27307 E,351720000,26.0Â°,13.0 kn,24.24954,123.27307,336,60 m,https://www.vesselfinder.com/vessels/C.ETERNITY-IMO-9422146-MMSI-351720000,13,12.7,23.5204,Neorion
453,9419474,APOLYTARES,Crude Oil Tanker,Greece,160619,316679,336,60,None,2009,,None,,,Tanker,SG SIN,"Apr 30, 21:00",9419474 / 240878000,SVAP8,336 / 60 m,11.0 m,230.0Â° / 0.0 kn,1.27753 N/103.91486 E,240878000,230.0Â°,0.0 kn,1.27753,103.91486,336,60 m,https://www.vesselfinder.com/vessels/APOLYTARES-IMO-9419474-MMSI-240878000,7.8,7,12.964,Long Beach Naval Shipyard
454,9422160,C. PRIMACY,Crude Oil Tanker,Panama,160619,316427,336,60,None,2010,,None,,,Tanker,KRUSN,"Apr 10, 23:00",9422160 / 351168000,3FEE,336 / 60 m,21.0 m,151.0Â° / 0.1 kn,33.03992 N/126.81591 E,351168000,151.0Â°,0.1 kn,33.03992,126.81591,336,60 m,https://www.vesselfinder.com/vessels/C.PRIMACY-IMO-9422160-MMSI-351168000,8,6.8,12.5936,Lürssen
455,9389033,GEORGIOS,Crude Oil Tanker,Liberia,160598,299999,333,60,None,2009,,None,,,Tanker,MAILAO TAIWAN,"May 5, 03:00",9389033 / 636013383,A8MN7,333 / 60 m,19.7 m,46.0Â° / 13.5 kn,5.53575 N/107.21083 E,636013383,46.0Â°,13.5 kn,5.53575,107.21083,333,60 m,https://www.vesselfinder.com/vessels/GEORGIOS-IMO-9389033-MMSI-636013383,14.2,12.4,22.9648,Oskarshamn Shipyard
456,9848211,TANZAWA,Crude Oil Tanker,Panama,160597,311374,340,60,,2019,,,,,Tanker,JP SGM,"Apr 22, 00:30",9848211 / 374056000,H9KL,340 / 60 m,16.9 m,222.0Â° / 14.9 kn,6.33214 N/107.97536 E,374056000,222.0Â°,14.9 kn,6.33214,107.97536,340,60 m,,14,13.5,25.002,Bharati Shipyard Limited
457,9848211,TANZAWA,Crude Oil Tanker,Panama,160597,311374,340,60,,2019,,,,,Tanker,JP SGM,"Apr 22, 00:30",9848211 / 374056000,H9KL,340 / 60 m,16.9 m,224.0Â° / 15.2 kn,6.86774 N/108.46928 E,374056000,224.0Â°,15.2 kn,6.86774,108.46928,340,60 m,https://www.vesselfinder.com/vessels/DOWNY-IMO-9218480-MMSI-0,14,13.5,25.002,Brooklyn Navy Yard
458,9218454,DEVON,Crude Oil Tanker,Iran,160576,296803,334,58,None,2002,,None,,,Tanker,,,9218454 / 422229000,EQYA,333 / 58 m,11.5 m,291.1Â° / 5.0 kn,26.53967 N/53.62067 E,422229000,291.1Â°,5.0 kn,26.53967,53.62067,333,58 m,,5.3,5.1,9.4452,The Pageants
459,9218454,DEVON,Crude Oil Tanker,Iran,160576,296803,334,58,None,2002,,None,,,Tanker,,,9218454 / 422229000,EQYA,333 / 58 m,11.5 m,291.1Â° / 5.0 kn,26.53967 N/53.62067 E,422229000,291.1Â°,5.0 kn,26.53967,53.62067,333,58 m,https://www.vesselfinder.com/vessels/DEEP-SEA-IMO-9218492-MMSI-422233000,5.3,5.1,9.4452,Meyer Turku
460,9596947,HOUSTON,Crude Oil Tanker,Malta,160534,299999,333,60,None,2012,,None,,,Tanker,SUNGAI LINGGI,"Apr 5, 06:00",9596947 / 229134000,9HA3098,333 / 60 m,20.7 m,164.0Â° / 0.5 kn,2.31267 N/101.97675 E,229134000,164.0Â°,0.5 kn,2.31267,101.97675,333,60 m,https://www.vesselfinder.com/vessels/HOUSTON-IMO-9596947-MMSI-229134000,8,6.8,12.5936,Parkol Marine Engineering
461,9410234,LEONIDAS,Crude Oil Tanker,Greece,160502,318325,333,60,None,2009,,None,,,Tanker,TEXAS,"Jun 13, 05:00",9410234 / 240960000,SVAV4,333 / 60 m,11.4 m,282.5Â° / 13.3 kn,1.20171 N/103.57706 E,240960000,282.5Â°,13.3 kn,1.20171,103.57706,333,60 m,https://www.vesselfinder.com/vessels/LEONIDAS-IMO-9410234-MMSI-240960000,15.6,12.3,22.7796,Tebma Shipyard Limited
