Container Key,Owner Code,Serial Number,Check Digit,ISO Size Code,ISO Type Code
3927,HLBU,904849,10,45,R9
3928,HLXU,118425,10,22,G0
3929,HLXU,446111,0,42,G0
3930,HLXU,118431,0,22,G0
3931,HLXU,446118,9,42,G1
3932,HLXU,446119,4,42,G1
3933,HLXU,118442,9,22,G1
3934,HLXU,446129,7,42,G0
3935,HLXU,118461,9,22,G1
3936,HLXU,118478,10,22,G0
3937,HLXU,446188,8,42,G1
3938,HLBU,904949,6,45,R1
3939,HLXU,118518,10,22,G0
3940,HLXU,118521,4,22,G0
3941,HLBU,904959,9,45,R1
3942,HLBU,904960,2,45,R9
3943,HLXU,118544,6,22,G1
3944,HLXU,118558,0,22,G0
3945,HLXU,446249,9,42,G0
3946,HLXU,118582,6,22,G1
3947,HLXU,118605,7,22,G0
3948,HLXU,446295,0,42,G1
3949,HLXU,446298,7,42,G0
3950,HLXU,118620,5,22,G0
3951,HLXU,446304,7,42,G0
3952,HLXU,446309,4,42,G1
3953,HLXU,446315,5,42,G0
3954,HLXU,446320,0,42,G0
3955,HLXU,446321,6,42,G1
3956,HLXU,446325,8,42,G0
3957,HLXU,446342,7,42,G1
3958,HLXU,446362,2,42,G0
3959,HLXU,118695,1,22,G1
3960,HLXU,118724,3,22,G0
3961,HLXU,446409,0,42,G1
3962,HLXU,446410,4,42,G0
3963,HLXU,446418,8,42,G1
3964,HLXU,118768,6,22,G0
3965,HLXU,118775,2,22,G0
3966,HLXU,118786,0,22,G1
3967,HLXU,446470,0,42,G1
3968,HLXU,446486,6,42,G1
3969,HLXU,446491,1,42,G0
3970,HLXU,118819,4,22,G1
3971,HLBU,151604,3,42,G1
3972,HLBU,151617,2,42,G0
3973,HLXU,446539,5,42,G0
3974,HLXU,446548,2,42,G1
3975,HLBU,151637,8,42,G0
3976,HLXU,118880,4,22,G0
3977,HLXU,446565,1,42,G0
3978,HLXU,446567,2,42,G0
3979,HLXU,446568,8,42,G0
3980,HLXU,118890,7,22,G0
3981,HLBU,151658,9,42,G0
3982,HLBU,151662,9,42,G0
3983,HLXU,118901,4,22,G1
3984,HLXU,118909,8,22,G1
3985,HLBU,151677,9,42,G1
3986,HLXU,446591,8,42,G0
3987,HLXU,118931,2,22,G1
3988,HLBU,151704,10,42,G1
3989,HLXU,118937,5,22,G0
3990,HLXU,118956,5,22,G0
3991,HLXU,446641,0,42,G0
3992,HLXU,118968,9,22,G1
3993,HLXU,446649,4,42,G1
3994,HLXU,446661,6,42,G1
3995,HLBU,151749,8,42,G1
3996,HLXU,446672,4,42,G0
3997,HLXU,118996,6,22,G1
3998,HLBU,151769,3,42,G1
3999,HLXU,446691,4,42,G1
4000,HLXU,119021,0,22,G1
4001,HLBU,151789,9,42,G1
4002,HLXU,119033,4,22,G0
4003,HLXU,119038,1,22,G1
4004,HLBU,151811,2,42,G0
4005,HLXU,676132,8,45,R1
4006,HLXU,446757,2,42,G0
4007,HLXU,119080,1,22,G0
4008,HLXU,676139,6,45,R9
4009,HLXU,119084,3,22,G0
4010,HLXU,446769,6,42,G1
4011,HLXU,119090,4,22,G1
4012,HLXU,119094,6,22,G1
4013,HLXU,676166,8,45,R9
4014,HLXU,676186,3,45,R9
4015,HLXU,676195,0,45,R9
4016,HLBU,151908,4,42,G0
4017,HLXU,676198,7,45,R9
4018,HLXU,446827,0,42,G0
4019,HLXU,676207,3,45,R9
4020,HLXU,676210,8,45,R9
4021,HLBU,151926,9,42,G1
4022,HLBU,151927,4,42,G1
4023,HLXU,119167,0,22,G0
4024,HLXU,446850,0,42,G0
4025,HLXU,676230,3,45,R1
4026,HLXU,676234,5,45,R1
4027,HLXU,446861,9,42,G0
4028,HLXU,446862,4,42,G1
4029,HLXU,446863,10,42,G1
4030,HLXU,676245,3,45,R9
4031,HLXU,446871,1,42,G1
4032,HLXU,676249,5,45,R9
4033,HLXU,119193,7,22,G1
4034,HLXU,676254,0,45,R9
4035,HLBU,151999,4,42,G0
4036,HLBU,152003,8,42,G0
4037,HLXU,676295,7,45,R9
4038,HLXU,676305,9,45,R9
4039,HLXU,119250,6,22,G0
4040,HLBU,152020,7,42,G0
4041,HLBU,152021,2,42,G1
4042,HLXU,676313,0,45,R1
4043,HLXU,119266,1,22,G1
4044,HLXU,119269,8,22,G1
4045,HLXU,676331,5,45,R9
4046,HLXU,119282,5,22,G0
4047,HLBU,152059,4,42,G1
4048,HLXU,676350,5,45,R1
4049,HLXU,119296,10,22,G1
4050,HLXU,446981,0,42,G1
4051,HLBU,152071,6,42,G1
4052,HLBU,152081,9,42,G0
4053,HLXU,676376,3,45,R9
4054,HLXU,676378,4,45,R9
4055,HLBU,152095,3,42,G1
4056,HLBU,152098,10,42,G1
4057,HLXU,676391,1,45,R9
4058,HLBU,152121,9,42,G1
4059,HLBU,152122,4,42,G1
4060,HLXU,676419,10,45,R1
4061,HLXU,676420,3,45,R1
4062,HLXU,676436,9,45,R9
4063,HLXU,676461,10,45,R1
4064,HLXU,447093,5,42,G0
4065,HLBU,152186,2,42,G0
4066,HLXU,676475,4,45,R1
4067,HLXU,447101,6,42,G0
4068,HLXU,119430,3,22,G0
4069,HLXU,676490,2,45,R9
4070,HLXU,676494,4,45,R1
4071,HLXU,119443,2,22,G1
4072,HLBU,152214,9,42,G0
4073,HLXU,119455,6,22,G1
4074,HLXU,447137,7,42,G0
4075,HLBU,152228,3,42,G1
4076,HLXU,676518,0,45,R1
4077,HLXU,447144,3,42,G1
4078,HLBU,152236,5,42,G1
4079,HLXU,676527,8,45,R1
4080,HLXU,447155,1,42,G0
4081,HLXU,447159,3,42,G1
4082,HLXU,447161,2,42,G0
4083,HLBU,152282,7,42,G0
4084,HLXU,676579,2,45,R9
4085,HLXU,676581,1,45,R9
4086,HLBU,152294,0,42,G0
4087,HLXU,119530,10,22,G0
4088,HLBU,152299,8,42,G0
4089,HLXU,119537,8,22,G0
4090,HLXU,676593,5,45,R1
4091,HLXU,119539,9,22,G0
4092,HLBU,152342,2,42,G1
4093,HLXU,119575,8,22,G0
4094,HLXU,119587,1,22,G1
4095,HLXU,119605,5,22,G0
4096,HLXU,119630,6,22,G1
4097,HLBU,152406,10,42,G1
4098,HLXU,119672,8,22,G1
4099,HLBU,152444,10,42,G1
4100,HLXU,119679,6,22,G0
4101,HLXU,119697,0,22,G0
4102,HLBU,152485,6,42,G1
4103,HLBU,152501,9,42,G1
4104,HLBU,152513,2,42,G0
4105,HLBU,152524,0,42,G0
4106,HLXU,119761,6,22,G0
4107,HLXU,119762,1,22,G1
4108,HLBU,152534,3,42,G1
4109,HLXU,119780,6,22,G0
4110,HLBU,152556,10,42,G1
4111,HLXU,119800,0,22,G0
4112,HLBU,152602,0,42,G1
4113,HLXU,119837,7,22,G0
4114,HLXU,119844,3,22,G1
4115,HLXU,119862,8,22,G1
4116,HLBU,152632,9,42,G0
4117,HLBU,152636,0,42,G1
4118,HLXU,119909,6,22,G1
4119,HLXU,119929,1,22,G0
4120,HLBU,152704,8,42,G0
4121,HLXU,119944,10,22,G1
4122,HLXU,119959,10,22,G1
4123,HLBU,152727,10,42,G0
4124,HLBU,152734,6,42,G0
4125,HLBU,152780,8,42,G1
4126,HLXU,120014,10,22,G1
4127,HLXU,120015,5,22,G0
4128,HLBU,152785,5,42,G0
4129,HLXU,120020,0,22,G1
4130,HLXU,120021,6,22,G1
4131,HLXU,120047,4,22,G1
4132,HLXU,120049,5,22,G0
4133,HLBU,152834,2,42,G0
4134,HLBU,152839,10,42,G1
4135,HLXU,120071,10,22,G1
4136,HLXU,120077,2,22,G1
4137,HLBU,152845,0,42,G1
4138,HLXU,120092,0,22,G0
4139,HLBU,152868,2,42,G0
4140,HLBU,152881,10,42,G0
4141,HLXU,120127,5,22,G0
4142,HLXU,120132,0,22,G1
4143,HLXU,120158,9,22,G0
4144,HLBU,152934,9,42,G1
4145,HLBU,152935,4,42,G0
4146,HLXU,120169,7,22,G0
4147,HLBU,152947,8,42,G0
4148,HLXU,120188,7,22,G0
4149,HLXU,120193,2,22,G1
4150,HLBU,152962,6,42,G1
4151,HLBU,152968,9,42,G0
4152,HLBU,152991,9,42,G1
4153,HLXU,120234,8,22,G0
4154,HLBU,153008,3,42,G1
4155,HLXU,120241,4,22,G1
4156,HLBU,153010,2,42,G0
4157,HLBU,153011,8,42,G1
4158,HLBU,153033,4,42,G1
4159,HLBU,153051,9,42,G1
4160,HLXU,120286,2,22,G1
4161,HLXU,120289,9,22,G1
4162,HLXU,120301,10,22,G0
4163,HLXU,120308,8,22,G1
4164,HLXU,120319,6,22,G1
4165,HLXU,120332,3,22,G1
4166,HLXU,120334,4,22,G0
4167,HLBU,153108,10,42,G1
4168,HLBU,153110,9,42,G0
4169,HLBU,153113,5,42,G0
4170,HLXU,120359,7,22,G1
4171,HLXU,448041,9,42,G0
4172,HLBU,153137,2,42,G1
4173,HLBU,153172,6,42,G1
4174,HLXU,120408,4,22,G0
4175,HLBU,153186,0,42,G1
4176,HLXU,448101,4,42,G1
4177,HLBU,153198,4,42,G1
4178,HLXU,448116,4,42,G1
4179,HLXU,120443,8,22,G0
4180,HLBU,153215,2,42,G1
4181,HLXU,120451,10,22,G1
4182,HLXU,448153,9,42,G1
4183,HLBU,153242,4,42,G1
4184,HLXU,448160,5,42,G1
4185,HLXU,448192,4,42,G0
4186,HLBU,153293,3,42,G1
4187,HLXU,448217,6,42,G1
4188,HLXU,120539,4,22,G0
4189,HLBU,153322,5,42,G1
4190,HLXU,448236,6,42,G0
4191,HLXU,448239,2,42,G0
4192,HLXU,448247,4,42,G1
4193,HLXU,448250,9,42,G0
4194,HLBU,153344,1,42,G1
4195,HLXU,120579,5,22,G0
4196,HLXU,448272,5,42,G1
4197,HLXU,448274,6,42,G1
4198,HLBU,153362,6,42,G0
4199,HLXU,120601,9,22,G0
4200,HLXU,120604,5,22,G1
4201,HLXU,448292,0,42,G0
4202,HLBU,153394,5,42,G1
4203,HLBU,153397,1,42,G0
4204,HLBU,153405,2,42,G1
4205,HLXU,448321,2,42,G0
4206,HLXU,448330,10,42,G1
4207,HLXU,120652,8,22,G0
4208,HLXU,120653,3,22,G0
4209,HLXU,448335,7,42,G0
4210,HLXU,120665,7,22,G1
4211,HLBU,153454,0,42,G0
4212,HLXU,120687,3,22,G1
4213,HLXU,448366,0,42,G0
4214,HLXU,120716,5,22,G0
4215,HLBU,153499,9,42,G1
4216,HLXU,120736,0,22,G0
4217,HLXU,448429,2,42,G1
4218,HLXU,120755,0,22,G1
4219,HLBU,153530,10,42,G0
4220,HLBU,153531,5,42,G0
4221,HLXU,120765,3,22,G0
4222,HLXU,448446,1,42,G0
4223,HLXU,120776,1,22,G1
4224,HLXU,120787,10,22,G0
4225,HLXU,120790,4,22,G1
4226,HLBU,153570,0,42,G1
4227,HLXU,120803,2,22,G1
4228,HLXU,448484,1,42,G1
4229,HLBU,153573,7,42,G1
4230,HLXU,448488,3,42,G1
4231,HLBU,153588,7,42,G1
4232,HLBU,153593,2,42,G1
4233,HLBU,153594,8,42,G1
4234,HLBU,153598,10,42,G1
4235,HLXU,448510,7,42,G1
4236,HLXU,448518,0,42,G0
4237,HLXU,448526,2,42,G0
4238,HLBU,153615,8,42,G1
4239,HLXU,448537,0,42,G1
4240,HLXU,120857,8,22,G0
4241,HLBU,153631,1,42,G1
4242,HLXU,448563,7,42,G1
4243,HLXU,120884,10,22,G1
4244,HLBU,153653,8,42,G0
4245,HLXU,448566,3,42,G0
4246,HLXU,120885,5,22,G1
4247,HLXU,448574,5,42,G0
4248,HLXU,448584,8,42,G1
4249,HLXU,448594,0,42,G0
4250,HLXU,120918,9,22,G0
4251,HLXU,448601,6,42,G0
4252,HLXU,120921,3,22,G0
4253,HLXU,448611,9,42,G1
4254,HLXU,120933,7,22,G1
4255,HLBU,153702,5,42,G1
4256,HLBU,153703,0,42,G0
4257,HLXU,120938,4,22,G1
4258,HLXU,448619,2,42,G1
4259,HLXU,120943,10,22,G0
4260,HLBU,153711,2,42,G1
4261,HLXU,448627,4,42,G1
4262,HLBU,153724,1,42,G1
4263,HLXU,120960,9,22,G1
4264,HLXU,448642,2,42,G0
4265,HLXU,120964,0,22,G1
4266,HLXU,448654,6,42,G0
4267,HLBU,153757,6,42,G1
4268,HLBU,153772,4,42,G1
4269,HLXU,121009,2,22,G0
4270,HLXU,121011,1,22,G1
4271,HLXU,448697,3,42,G1
4272,HLXU,121022,10,22,G1
4273,HLXU,121026,1,22,G0
4274,HLXU,121032,2,22,G1
4275,HLXU,448726,5,42,G1
4276,HLXU,448727,0,42,G1
4277,HLXU,448731,0,42,G0
4278,HLXU,448732,6,42,G1
4279,HLXU,448733,1,42,G0
4280,HLXU,121070,2,22,G1
4281,HLXU,448751,6,42,G0
4282,HLBU,153846,4,42,G0
4283,HLXU,121084,7,22,G1
4284,HLBU,153854,6,42,G1
4285,HLXU,121095,5,22,G1
4286,HLXU,121105,7,22,G1
4287,HLXU,448788,2,42,G1
4288,HLXU,448791,7,42,G0
4289,HLBU,153896,8,42,G1
4290,HLXU,448809,2,42,G1
4291,HLXU,448817,4,42,G1
4292,HLXU,121141,6,22,G0
4293,HLXU,121144,2,22,G1
4294,HLXU,448826,1,42,G0
4295,HLXU,121162,7,22,G0
4296,HLXU,448843,0,42,G0
4297,HLXU,121164,8,22,G1
4298,HLXU,121180,1,22,G1
4299,HLXU,448894,10,42,G1
4300,HLXU,448895,5,42,G0
4301,HLXU,121221,7,22,G1
4302,HLXU,121223,8,22,G0
4303,HLXU,448926,8,42,G0
4304,HLXU,448939,7,42,G0
4305,HLXU,121262,3,22,G1
4306,HLXU,448960,6,42,G1
4307,HLXU,448964,8,42,G0
4308,HLXU,448966,9,42,G1
4309,HLXU,448973,5,42,G1
4310,HLXU,448977,7,42,G1
4311,HLXU,448978,2,42,G1
4312,HLXU,448982,2,42,G0
4313,HLXU,448992,5,42,G0
4314,HLXU,121315,2,22,G1
4315,HLXU,121318,9,22,G1
4316,HLXU,449015,0,42,G0
4317,HLXU,121353,2,22,G0
4318,HLXU,121355,3,22,G1
4319,HLXU,121362,10,22,G0
4320,HLXU,121364,0,22,G1
4321,HLXU,121388,8,22,G0
4322,HLXU,121390,7,22,G0
4323,HLXU,449077,8,42,G1
4324,HLXU,121406,1,22,G1
4325,HLXU,121412,2,22,G0
4326,HLXU,121413,8,22,G0
4327,HLXU,121438,0,22,G0
4328,HLXU,449129,1,42,G1
4329,HLXU,449137,3,42,G1
4330,HLXU,121467,3,22,G0
4331,HLXU,449166,6,42,G0
4332,HLXU,449172,7,42,G1
4333,HLXU,121506,8,22,G0
4334,HLXU,449187,7,42,G1
4335,HLXU,121507,3,22,G0
4336,HLXU,449191,7,42,G1
4337,HLXU,449197,10,42,G1
4338,HLXU,449219,5,42,G1
4339,HLXU,121572,5,22,G1
4340,HLXU,449290,8,42,G0
4341,HLXU,121616,7,22,G1
4342,HLXU,121624,9,22,G1
4343,HLXU,121630,10,22,G1
4344,HLXU,449321,0,42,G1
4345,HLXU,449322,6,42,G0
4346,HLXU,121643,9,22,G1
4347,HLXU,777008,9,45,R9
4348,HLXU,449331,3,42,G0
4349,HLXU,121657,3,22,G1
4350,HLXU,777020,0,45,R1
4351,HLXU,121671,6,22,G1
4352,HLXU,777034,5,45,R9
4353,HLXU,777037,1,45,R1
4354,HLXU,121677,9,22,G1
4355,HLXU,121678,4,22,G1
4356,HLXU,121691,1,22,G0
4357,HLXU,121694,8,22,G1
4358,HLXU,121712,1,22,G1
4359,HLXU,121717,9,22,G1
4360,HLXU,777081,2,45,R1
4361,HLXU,449423,8,42,G1
4362,HLXU,449424,3,42,G0
4363,HLXU,121765,1,22,G0
4364,HLXU,121777,5,22,G0
4365,HLXU,777147,0,45,R1
4366,HLXU,121808,8,22,G0
4367,HLXU,777171,6,45,R1
4368,HLXU,449501,8,42,G0
4369,HLXU,121822,0,22,G1
4370,HLXU,121837,0,22,G0
4371,HLXU,121848,9,22,G1
4372,HLXU,449536,3,42,G1
4373,HLXU,449546,6,42,G0
4374,HLXU,777227,1,45,R9
4375,HLXU,121870,3,22,G1
4376,HLXU,777234,8,45,R9
4377,HLXU,121877,1,22,G1
4378,HLXU,449578,5,42,G0
4379,HLXU,449580,4,42,G0
4380,HLXU,777265,1,45,R9
4381,HLXU,449587,2,42,G1
4382,HLXU,449594,9,42,G1
4383,HLXU,777284,1,45,R9
4384,HLXU,449611,7,42,G1
4385,HLXU,121931,4,22,G0
4386,HLXU,121942,2,22,G1
4387,HLXU,777307,2,45,R9
4388,HLXU,777315,4,45,R9
4389,HLXU,449646,2,42,G0
4390,HLXU,449647,8,42,G1
4391,HLXU,449648,3,42,G1
4392,HLXU,121972,0,22,G0
4393,HLXU,449652,3,42,G0
4394,HLXU,449660,5,42,G0
4395,HLXU,449664,7,42,G1
4396,HLXU,449665,2,42,G1
4397,HLXU,449677,6,42,G1
4398,HLXU,777360,0,45,R9
4399,HLXU,122002,2,22,G1
4400,HLXU,777365,8,45,R9
4401,HLXU,122012,5,22,G0
4402,HLXU,449699,2,42,G0
4403,HLXU,449707,3,42,G0
4404,HLXU,122030,10,22,G0
4405,HLXU,777402,1,45,R9
4406,HLXU,777411,9,45,R1
4407,HLXU,449736,6,42,G0
4408,HLXU,449740,6,42,G1
4409,HLXU,122071,6,22,G0
4410,HLXU,122073,7,22,G0
4411,HLXU,777437,7,45,R1
4412,HLXU,449769,0,42,G1
4413,HLXU,777454,6,45,R1
4414,HLXU,777458,8,45,R1
4415,HLXU,777461,2,45,R9
4416,HLXU,122112,1,22,G0
4417,HLXU,777472,0,45,R9
4418,HLXU,449795,7,42,G0
4419,HLXU,777500,7,45,R9
4420,HLXU,449828,0,42,G0
4421,HLXU,122150,1,22,G1
4422,HLXU,122153,8,22,G1
4423,HLXU,449838,3,42,G0
4424,HLXU,122169,3,22,G0
4425,HLXU,449851,0,42,G1
4426,HLXU,449867,6,42,G1
4427,HLXU,449880,3,42,G1
4428,HLXU,777564,5,45,R1
4429,HLXU,777572,7,45,R1
4430,HLXU,777580,9,45,R1
4431,HLXU,449903,4,42,G0
4432,HLXU,449905,5,42,G0
4433,HLXU,122246,8,22,G1
4434,HLXU,122264,2,22,G0
4435,HLXU,449951,7,42,G0
4436,HLXU,122274,5,22,G0
4437,HLXU,777636,4,45,R9
4438,HLXU,122276,6,22,G0
4439,HLXU,122290,9,22,G1
4440,HLXU,449975,4,42,G1
4441,HLXU,449993,9,42,G1
4442,HLXU,449995,10,42,G1
4443,HLXU,777679,1,45,R9
4444,HLXU,122335,6,22,G1
4445,HLXU,122337,7,22,G0
4446,HLXU,122379,9,22,G0
4447,HLXU,122383,9,22,G0
4448,HLXU,122388,6,22,G0
4449,HLXU,122407,5,22,G1
4450,HLXU,122409,6,22,G0
4451,HLXU,122450,0,22,G0
4452,HLXU,122469,2,22,G0
4453,HLXU,122488,2,22,G1
4454,HLXU,122505,0,22,G0
4455,HLXU,122517,4,22,G0
4456,HLXU,122559,6,22,G1
4457,HLXU,122592,9,22,G0
4458,HLXU,122613,9,22,G1
4459,HLXU,122623,1,22,G1
4460,HLXU,122688,5,22,G1
4461,HLXU,122705,3,22,G0
4462,HLXU,122708,10,22,G1
4463,HLXU,122821,3,22,G1
4464,HLXU,122825,5,22,G1
4465,HLXU,122846,6,22,G1
4466,HLXU,122885,1,22,G0
4467,HLXU,122892,8,22,G1
4468,HLXU,122908,2,22,G1
4469,HLXU,122935,4,22,G0
4470,HLXU,122956,5,22,G1
4471,HLXU,123059,2,22,G0
4472,HLXU,123099,3,22,G0
4473,HLXU,123107,4,22,G1
4474,HLXU,123148,0,22,G0
4475,HLXU,123175,2,22,G0
4476,HLXU,123224,10,22,G1
4477,HLXU,123241,9,22,G1
4478,HLXU,123252,7,22,G0
4479,HLXU,123258,10,22,G1
4480,HLXU,123283,0,22,G1
4481,HLXU,123311,7,22,G1
4482,HLXU,123337,5,22,G0
4483,HLXU,123367,3,22,G1
4484,HLXU,123379,7,22,G0
4485,HLXU,123398,7,22,G0
4486,HLXU,123414,10,22,G0
4487,HLXU,123491,5,22,G1
4488,HLXU,123511,10,22,G0
4489,HLXU,123514,6,22,G0
4490,HLXU,123518,8,22,G1
4491,HLXU,123521,2,22,G0
4492,HLXU,123525,4,22,G1
4493,HLXU,123547,0,22,G0
4494,HLXU,123594,8,22,G0
4495,HLXU,123595,3,22,G0
4496,HLXU,123603,4,22,G1
4497,HLXU,123632,7,22,G1
4498,HLXU,123655,9,22,G0
4499,HLXU,123683,6,22,G1
4500,HLXU,123704,6,22,G1
4501,HLXU,123717,5,22,G1
4502,HLXU,123757,6,22,G0
4503,HLXU,123764,2,22,G1
4504,HLXU,123833,5,22,G0
4505,HLXU,123860,7,22,G1
4506,HLXU,123864,9,22,G0
4507,HLXU,123869,6,22,G1
4508,HLXU,123878,3,22,G0
4509,HLXU,123879,9,22,G1
4510,HLXU,877549,1,45,R9
4511,HLXU,877560,8,45,R9
4512,HLXU,123902,8,22,G1
4513,HLXU,123936,8,22,G1
4514,HLXU,877609,7,45,R1
4515,HLXU,877622,4,45,R1
4516,HLXU,877625,0,45,R9
4517,HLXU,123964,5,22,G1
4518,HLXU,123980,9,22,G1
4519,HLXU,123982,10,22,G0
4520,HLXU,123986,1,22,G0
4521,HLXU,877652,2,45,R9
4522,HLXU,877691,8,45,R1
4523,HLXU,877698,6,45,R1
4524,HLXU,877710,7,45,R9
4525,HLXU,877716,10,45,R1
4526,HLXU,877731,8,45,R9
4527,HLXU,877733,9,45,R9
4528,HLXU,877757,6,45,R1
4529,HLXU,877771,9,45,R1
4530,HLXU,124130,2,22,G1
4531,HLXU,124141,0,22,G0
4532,HLXU,124156,0,22,G1
4533,HLXU,124161,6,22,G0
4534,HLXU,877834,0,45,R9
4535,HLXU,877880,2,45,R9
4536,HLXU,877882,3,45,R9
4537,HLXU,124223,2,22,G0
4538,HLXU,877887,0,45,R9
4539,HLXU,877893,1,45,R1
4540,HLXU,124234,0,22,G0
4541,HLXU,124237,7,22,G1
4542,HLXU,877914,1,45,R9
4543,HLXU,877917,8,45,R9
4544,HLXU,124269,6,22,G0
4545,HLXU,877936,8,45,R9
4546,HLXU,877945,5,45,R1
4547,HLXU,124293,1,22,G0
4548,HLXU,877960,3,45,R1
4549,HLXU,124304,9,22,G1
4550,HLXU,877974,8,45,R1
4551,HLXU,877983,5,45,R1
4552,HLXU,877987,7,45,R1
4553,HLXU,124335,2,22,G0
4554,HLXU,124338,9,22,G0
4555,HLXU,878006,0,45,R9
4556,HLXU,878011,6,45,R1
4557,HLXU,878025,0,45,R9
4558,HLXU,124383,5,22,G1
4559,HLXU,124386,1,22,G1
4560,HLXU,878051,7,45,R1
4561,HLXU,878063,0,45,R9
4562,HLXU,878089,9,45,R1
4563,HLBU,124426,4,42,G0
4564,HLXU,124427,7,22,G1
4565,HLXU,878092,3,45,R9
4566,HLBU,124441,2,42,G0
4567,HLXU,878108,8,45,R9
4568,HLXU,124451,2,22,G1
4569,HLXU,878115,4,45,R1
4570,HLBU,124474,7,42,G0
4571,HLBU,124477,3,42,G1
4572,HLBU,124488,1,42,G1
4573,HLXU,124497,6,22,G1
4574,HLXU,878167,9,45,R9
4575,HLBU,124510,5,42,G1
4576,HLBU,124526,0,42,G0
4577,HLXU,878203,7,45,R1
4578,HLXU,878225,3,45,R9
4579,HLBU,124564,0,42,G1
4580,HLXU,124589,0,22,G1
4581,HLXU,124624,3,22,G0
4582,HLXU,878293,1,45,R1
4583,HLXU,878295,2,45,R1
4584,HLXU,124636,7,22,G0
4585,HLXU,878303,3,45,R1
4586,HLXU,878306,10,45,R1
4587,HLXU,878335,2,45,R1
4588,HLXU,124711,0,22,G1
4589,HLBU,124731,9,42,G1
4590,HLBU,124757,7,42,G1
4591,HLXU,124777,10,22,G0
4592,HLXU,878443,0,45,R9
4593,HLXU,124783,0,22,G0
4594,HLXU,124801,4,22,G1
4595,HLBU,124815,1,42,G1
4596,HLXU,878487,3,45,R9
4597,HLXU,878489,4,45,R1
4598,HLBU,124827,5,42,G0
4599,HLXU,878505,7,45,R9
4600,HLXU,878533,4,45,R9
4601,HLXU,878536,0,45,R9
4602,HLXU,124880,0,22,G0
4603,HLXU,124884,2,22,G0
4604,HLXU,878557,1,45,R1
4605,HLXU,878558,7,45,R1
4606,HLXU,124894,5,22,G0
4607,HLBU,124896,9,42,G0
4608,HLBU,124905,5,42,G0
4609,HLBU,124939,5,42,G0
4610,HLXU,124957,7,22,G0
4611,HLXU,124968,5,22,G0
4612,HLXU,878646,10,45,R9
4613,HLBU,124987,8,42,G0
4614,HLXU,878653,6,45,R9
4615,HLXU,878681,3,45,R1
4616,HLBU,125019,0,42,G1
4617,HLXU,878688,1,45,R9
4618,HLXU,878722,9,45,R9
4619,HLXU,878723,4,45,R1
4620,HLBU,125088,4,42,G1
4621,HLXU,878753,2,45,R9
4622,HLXU,878755,3,45,R9
4623,HLXU,878758,10,45,R9
4624,HLBU,125095,0,42,G1
4625,HLXU,878774,3,45,R1
4626,HLXU,878775,9,45,R9
4627,HLXU,878785,1,45,R9
4628,HLXU,878786,7,45,R1
4629,HLBU,125149,5,42,G0
4630,HLXU,878817,10,45,R9
4631,HLBU,125169,0,42,G1
4632,HLXU,125185,1,22,G1
4633,HLBU,125193,6,42,G1
4634,HLXU,878859,1,45,R9
4635,HLBU,125200,1,42,G1
4636,HLXU,125229,3,22,G1
4637,HLXU,125240,10,22,G0
4638,HLBU,125247,0,42,G0
4639,HLXU,878923,7,45,R9
4640,HLXU,125263,1,22,G1
4641,HLBU,125277,9,42,G1
4642,HLXU,878944,8,45,R9
4643,HLXU,878981,2,45,R9
4644,HLXU,125319,7,22,G0
4645,HLBU,125324,5,42,G0
4646,HLXU,125362,2,22,G0
4647,HLXU,879044,9,45,R1
4648,HLXU,879090,0,45,R9
4649,HLXU,125428,0,22,G1
4650,HLXU,879097,9,45,R1
4651,HLBU,125435,10,42,G0
4652,HLXU,879115,2,45,R9
4653,HLXU,879128,1,45,R1
4654,HLXU,879155,3,45,R9
4655,HLBU,125510,3,42,G1
4656,HLXU,879186,7,45,R1
4657,HLXU,879190,7,45,R9
4658,HLBU,125528,10,42,G1
4659,HLXU,879200,9,45,R9
4660,HLXU,125549,8,22,G0
4661,HLXU,879246,2,45,R1
4662,HLXU,125589,9,22,G1
4663,HLBU,125599,4,42,G0
4664,HLXU,125602,5,22,G0
4665,HLXU,125603,0,22,G1
4666,HLXU,125605,1,22,G0
4667,HLXU,879279,7,45,R1
4668,HLXU,879285,8,45,R1
4669,HLXU,879290,3,45,R9
4670,HLXU,879300,5,45,R1
4671,HLBU,125640,8,42,G0
4672,HLXU,879305,2,45,R1
4673,HLXU,879323,7,45,R9
4674,HLBU,125669,2,42,G0
4675,HLXU,879355,6,45,R9
4676,HLXU,879358,2,45,R9
4677,HLXU,879360,1,45,R9
4678,HLXU,125714,5,22,G1
4679,HLXU,879378,8,45,R1
4680,HLXU,879382,8,45,R9
4681,HLXU,125731,4,22,G0
4682,HLXU,879417,2,45,R1
4683,HLXU,125774,1,22,G0
4684,HLXU,879443,9,45,R1
4685,HLXU,879453,1,45,R9
4686,HLXU,879467,6,45,R9
4687,HLBU,125804,1,42,G1
4688,HLXU,879471,6,45,R1
4689,HLXU,879473,7,45,R9
4690,HLXU,879492,7,45,R9
4691,HLXU,125871,1,22,G0
4692,HLBU,125881,7,42,G0
4693,HLXU,879549,8,45,R1
4694,HLXU,879592,3,45,R1
4695,HLXU,879597,0,45,R1
4696,HLXU,879608,8,45,R1
4697,HLXU,879639,1,45,R1
4698,HLXU,879642,6,45,R9
4699,HLBU,125990,0,42,G1
4700,HLXU,879673,10,45,R9
4701,HLXU,879687,4,45,R9
