Bill-of-Lading Key,Bill-of-Lading Number,Issued Date,Consignor Key,Consignee Key,Foreign Transporter Key,Foreign Consolidator Key,Courier Key,Domestic Transporter Key,Domestic Consolidator Key,Ship Mode,Place of Receipt Key,Place of Delivery Key,Port of Loading Key,Port of Discharge Key,Commodity Key,Container Key,Incoterm,Expected Tariffs,Actual Tariffs
2804,,,1298,762,3586,4054,4536,3644,4966,,1298,762,4250,3831,,,,,
2805,,,4193,2221,3143,4645,4888,4308,3297,,8463,2221,2494,3832,,,,,
2806,,,666,2379,3156,4004,3573,4580,3295,,666,2379,3067,3831,,,,,
2807,,,76,2019,3329,3443,3573,4287,3751,,76,2019,4215,3833,,,,,
2808,,,666,1361,3004,3126,4717,4580,3856,,666,1361,1795,3832,,,,,
2809,,,2147,659,3634,4546,4835,4666,4702,,2147,659,2552,1951,,,,,
2810,,,4821,2218,4084,4409,4160,4536,4962,,9091,2218,1413,3830,,,,,
2811,,,386,3180,4770,3244,4307,3428,4821,,386,7450,3200,3825,,,,,
2812,,,2852,3371,3931,3949,4888,4424,4455,,2852,7641,172,3826,,,,,
2813,,,773,4764,4068,3896,4279,3327,4207,,773,9034,2743,672,,,,,
2814,,,2227,2370,4738,3314,3878,4714,3323,,2227,2370,2369,667,,,,,
2815,,,1219,570,3694,4376,3359,4888,4821,,1219,570,2494,3827,,,,,
2816,,,2064,1652,3342,4376,3578,4095,3381,,2064,1652,2494,671,,,,,
2817,,,1885,2694,3745,4318,3607,3044,3401,,1885,2694,1261,673,,,,,
2818,,,1298,1510,4302,3344,4493,4635,4962,,1298,1510,1326,3832,,,,,
2819,,,1189,238,3822,3200,4717,4426,3437,,1189,238,3058,3828,,,,,
2820,,,2205,1442,3925,3182,3392,3862,3741,,2205,1442,2044,670,,,,,
2821,,,2819,518,4946,3170,3693,4455,3418,,2819,518,2744,3823,,,,,
2822,,,2299,4872,4038,4076,4334,4984,4500,,2299,9142,2598,670,,,,,
2823,,,456,4764,3693,3905,3349,4635,3054,,456,9034,2744,3825,,,,,
2824,,,859,4524,4524,3284,3226,3446,3751,,859,8794,2948,3830,,,,,
2825,,,3377,1972,4370,4789,3888,4175,3885,,7647,1972,4216,673,,,,,
2826,,,2534,2973,4384,4384,4384,3025,3378,,2534,2973,2249,669,,,,,
2827,,,2363,2136,4532,3118,3857,3230,3549,,2363,2136,63,1482,,,,,
2828,,,386,2074,3526,4062,3349,4287,3437,,386,2074,3358,3821,,,,,
2829,,,4580,4517,3519,4436,4424,4832,3446,,8850,8787,2907,3821,,,,,
2830,,,859,3582,4885,4174,4426,3742,3446,,859,7852,186,3828,,,,,
2831,,,1067,986,3441,3388,4689,4704,3543,,1067,986,1390,671,,,,,
2832,,,896,2774,3818,4103,4913,4480,3408,,896,2774,2235,2199,,,,,
2833,,,3970,3226,3226,3226,3141,3111,4702,,8240,7496,2948,1952,,,,,
2834,,,2093,2131,3952,4825,4437,3492,4265,,2093,2131,2092,669,,,,,
2835,,,2426,1211,3568,3899,3349,4717,4287,,2426,1211,2598,3827,,,,,
2836,,,2363,2809,3905,4953,3450,4947,4634,,2363,2809,2744,1482,,,,,
2837,,,4293,4585,3499,4585,3201,3618,3923,,8563,8855,987,2200,,,,,
2838,,,2090,1418,4546,4469,3537,4500,3343,,2090,1418,2552,670,,,,,
2839,,,2158,3971,3122,3330,3472,4663,4766,,2158,8241,63,670,,,,,
2840,,,739,2914,4228,4375,3780,4813,4847,,739,2914,4250,671,,,,,
2841,,,1209,3843,4871,4456,3763,3418,3418,,1209,8113,186,3829,,,,,
2842,,,753,4524,4524,3284,3847,3351,4902,,753,8794,2948,233,,,,,
2843,,,4424,2604,3156,3114,4780,3644,4424,,8694,2604,3067,3831,,,,,
2844,,,3856,278,4123,3571,3005,3742,4455,,8126,278,2598,3823,,,,,
2845,,,1659,2448,3037,3955,3247,3784,4574,,1659,2448,3155,670,,,,,
2846,,,3777,1,3870,4788,3414,3111,4634,,8047,1,2333,1952,,,,,
2847,,,2363,1195,4264,3366,4988,3382,4684,,2363,1195,1163,1481,,,,,
2848,,,2866,1952,4022,4183,3349,4580,3437,,2866,1952,4250,3829,,,,,
2849,,,2363,39,4456,4174,3552,4201,4353,,2363,39,186,1481,,,,,
2850,,,923,3623,4488,4664,3458,3780,3090,,923,7893,1164,672,,,,,
2851,,,1796,4767,4067,4767,4695,4975,3060,,1796,9037,2494,233,,,,,
2852,,,4658,1410,4436,3519,4152,3537,3606,,8928,1410,2906,672,,,,,
2853,,,1752,3263,3263,3263,3428,4424,3349,,1752,7533,2816,3832,,,,,
2854,,,2363,2448,4714,3955,4015,3334,4416,,2363,2448,3155,1481,,,,,
2855,,,3111,3592,3592,3468,4854,3723,4829,,7381,7862,391,1953,,,,,
2856,,,3967,2359,3692,4121,4941,3993,3014,,8237,2359,1685,232,,,,,
2857,,,2363,2542,3745,4318,4408,3506,4626,,2363,2542,1261,1481,,,,,
2858,,,2363,161,4216,4216,4823,4221,3797,,2363,161,2859,1481,,,,,
2859,,,2679,4014,4014,4259,4565,3472,3906,,2679,8284,4184,671,,,,,
2860,,,666,2265,4500,4422,4717,4962,4455,,666,2265,126,3822,,,,,
2861,,,784,986,4658,3797,3467,4349,3591,,784,986,1390,671,,,,,
2862,,,4159,2122,3745,4318,4426,4424,4424,,8429,2122,1261,3831,,,,,
2863,,,2363,595,3812,3379,4991,4662,4664,,2363,595,1600,1482,,,,,
2864,,,2819,3519,4436,3519,4865,4717,4580,,2819,7789,2908,3834,,,,,
2865,,,446,2812,4436,4436,3888,3512,4279,,446,2812,2907,670,,,,,
2866,,,2436,2707,3990,4128,4128,3644,3751,,2436,2707,1741,3832,,,,,
2867,,,450,472,4075,3182,4708,3579,4155,,450,472,2044,2199,,,,,
2868,,,3417,2542,4399,4318,3913,3321,4301,,7687,2542,1261,674,,,,,
2869,,,701,2265,3825,4628,4775,4530,3913,,701,2265,127,671,,,,,
2870,,,4648,2496,3057,3600,3479,4786,4696,,8918,2496,2599,672,,,,,
2871,,,4821,1045,4959,4212,3659,3001,4580,,9091,1045,1599,3834,,,,,
2872,,,3943,1536,4168,4928,4798,3411,3744,,8213,1536,4267,669,,,,,
2873,,,2905,3821,3597,4652,4461,3766,3709,,2905,8091,1601,670,,,,,
2874,,,2344,2975,3514,3514,3514,4962,4821,,2344,2975,999,3825,,,,,
2875,,,1307,1633,3175,3956,4337,3381,3445,,1307,1633,1599,672,,,,,
2876,,,1219,1675,4204,4191,3147,3742,3295,,1219,1675,3086,3827,,,,,
2877,,,2363,1433,4034,4840,4494,3536,3393,,2363,1433,892,1482,,,,,
2878,,,2363,1043,4987,3632,4084,4279,4588,,2363,1043,2744,1482,,,,,
2879,,,1817,1565,4901,3182,4314,4480,3408,,1817,1565,2045,2200,,,,,
2880,,,3253,2665,3705,3276,4366,4360,3253,,7523,2665,1600,183,,,,,
2881,,,4653,3324,4378,3324,4913,3575,3449,,8923,7594,2507,233,,,,,
2882,,,3967,4788,3870,4788,3351,3211,3886,,8237,9058,2333,233,,,,,
2883,,,456,1575,3385,4851,3428,4717,4966,,456,1575,2841,3827,,,,,
2884,,,3375,2265,3682,4540,4018,4314,3631,,7645,2265,127,2199,,,,,
2885,,,2064,2728,3274,3272,4048,4294,3598,,2064,2728,2368,671,,,,,
2886,,,859,3503,3503,4986,3503,4426,3418,,859,7773,1015,3824,,,,,
2887,,,3295,2742,3181,3229,3105,3644,3742,,7565,2742,2636,3834,,,,,
2888,,,4310,1081,3189,3021,4202,3509,4153,,8580,1081,1599,233,,,,,
2889,,,4648,945,4915,4113,4018,3862,3922,,8918,945,2858,670,,,,,
2890,,,1720,1408,3345,3345,3526,4075,4207,,1720,1408,3357,673,,,,,
2891,,,1219,238,3634,3128,3035,4717,3054,,1219,238,3058,3827,,,,,
2892,,,1837,1886,4509,4917,3414,3133,4634,,1837,1886,2042,1952,,,,,
2893,,,666,1165,4360,4142,4142,3418,3418,,666,1165,183,3821,,,,,
2894,,,4975,1071,3004,3004,4712,4971,3449,,9245,1071,1795,233,,,,,
2895,,,4097,4374,4374,4374,4346,4455,3349,,8367,8644,1382,3829,,,,,
2896,,,2686,1625,3237,4690,4244,3230,4207,,2686,1625,1327,671,,,,,
2897,,,3877,1643,4216,4216,3262,4835,3128,,8147,1643,2859,1953,,,,,
2898,,,2957,3263,3263,3263,4981,3408,3408,,2957,7533,2816,2200,,,,,
2899,,,2235,3035,4482,4709,3537,4766,3591,,2235,7305,3058,672,,,,,
2900,,,23,3345,3345,3524,3526,4314,3375,,23,7615,3357,2199,,,,,
2901,,,2852,1361,3126,3126,3428,4424,4821,,2852,1361,1794,3824,,,,,
2902,,,1516,2798,3345,3242,3526,4176,3343,,1516,2798,3355,670,,,,,
2903,,,4730,1165,3441,3253,3748,3091,3045,,9000,1165,183,671,,,,,
2904,,,2866,4805,4906,3175,3743,4962,3418,,2866,9075,1599,3827,,,,,
2905,,,4348,2104,3990,4128,4128,4332,4090,,8618,2104,1741,234,,,,,
2906,,,3588,1671,4394,4329,4006,3889,3340,,7858,1671,2280,673,,,,,
2907,,,685,1062,3021,4991,4803,3838,3686,,685,1062,1598,671,,,,,
2908,,,3943,2806,3858,3204,4952,3721,3920,,8213,2806,803,670,,,,,
2909,,,2363,355,3075,3075,3075,4659,3086,,2363,355,2796,1482,,,,,
2910,,,3375,1652,4067,4633,4293,3825,4981,,7645,1652,2494,2199,,,,,
2911,,,2363,1132,4422,3955,3562,4495,4486,,2363,1132,16,1482,,,,,
2912,,,2097,935,3971,3072,3573,4455,3437,,2097,935,63,3829,,,,,
2913,,,473,3223,4022,4375,3169,4971,4311,,473,7493,4250,233,,,,,
2914,,,2753,3104,3586,3104,4795,4222,4810,,2753,7374,4250,670,,,,,
2915,,,1313,4046,3173,4116,4388,4835,4232,,1313,8316,2744,1952,,,,,
2916,,,2149,4757,3391,4757,3295,4308,4536,,2149,9027,524,3834,,,,,
2917,,,774,341,3115,3452,3428,4424,4580,,774,341,803,3832,,,,,
2918,,,1308,626,3814,4067,3342,3636,3211,,1308,626,2494,232,,,,,
2919,,,784,751,3491,3491,3913,3308,4440,,784,751,2166,671,,,,,
2920,,,4666,161,4915,4216,3414,4890,4921,,8936,161,2859,1952,,,,,
2921,,,2436,355,3075,3075,3054,3001,3297,,2436,355,2796,3830,,,,,
2922,,,1796,2562,3250,3430,4975,3987,4086,,1796,2562,392,233,,,,,
2923,,,2363,1278,4878,3968,4492,3807,3559,,2363,1278,2598,1481,,,,,
2924,,,2653,258,3185,4960,4486,4100,3164,,2653,258,36,671,,,,,
2925,,,1709,620,3276,3536,3295,3644,3297,,1709,620,1599,3824,,,,,
2926,,,1665,460,4043,4831,3679,4061,3464,,1665,460,4250,233,,,,,
2927,,,4453,2746,3641,3712,3606,3338,3436,,8723,2746,2142,670,,,,,
2928,,,859,1401,4268,4268,3869,3437,4424,,859,1401,2488,3830,,,,,
2929,,,386,4524,3226,3226,4635,4832,4966,,386,8794,2948,3827,,,,,
2930,,,110,2978,3513,3733,4942,3889,4462,,110,2978,2142,672,,,,,
2931,,,4499,953,3788,4946,4319,4528,4181,,8769,953,2744,233,,,,,
2932,,,3421,3971,4687,3118,3228,4125,3436,,7691,8241,63,670,,,,,
2933,,,2363,626,3143,4376,3342,4053,4820,,2363,626,2494,1481,,,,,
2934,,,3025,3183,3592,3468,3469,4984,3300,,7295,7453,392,671,,,,,
2935,,,774,1521,3796,3796,4426,3742,4966,,774,1521,3120,3829,,,,,
2936,,,3825,2452,4113,4216,3165,3825,3227,,8095,2452,2858,2200,,,,,
2937,,,1291,992,3187,3614,3743,4536,4580,,1291,992,2744,3832,,,,,
2938,,,3082,945,4113,4113,3165,4919,3923,,7352,945,2858,2200,,,,,
2939,,,2786,2125,3165,4113,3165,4580,4455,,2786,2125,2859,3829,,,,,
2940,,,4293,672,3491,3491,3558,3408,3923,,8563,672,2166,2199,,,,,
2941,,,2363,395,3931,3949,4257,3108,4543,,2363,395,172,1481,,,,,
2942,,,884,2537,3513,4079,3563,4695,4586,,884,2537,2142,233,,,,,
2943,,,2067,1593,4221,4509,4711,4795,4760,,2067,1593,2042,671,,,,,
2944,,,2172,371,3314,3272,3272,4500,4942,,2172,371,2369,675,,,,,
2945,,,2278,2183,3491,3491,3414,3723,4232,,2278,2183,2166,1951,,,,,
2946,,,1672,1348,3345,3524,4957,3441,4357,,1672,1348,3353,183,,,,,
2947,,,2363,2529,4025,4142,4784,3214,4555,,2363,2529,279,1482,,,,,
2948,,,2097,1499,4599,3615,3783,3446,4962,,2097,1499,2744,3828,,,,,
2949,,,2500,3210,4436,4436,4865,3001,4821,,2500,7480,2907,3827,,,,,
2950,,,2436,4206,3444,3261,4780,4635,3828,,2436,8476,859,3821,,,,,
2951,,,2363,1653,4866,4970,4866,4997,4684,,2363,1653,285,1482,,,,,
2952,,,2363,1412,4998,3649,4249,4175,4444,,2363,1412,1164,1481,,,,,
2953,,,1004,3263,3263,3263,3351,4902,3967,,1004,7533,2816,233,,,,,
2954,,,2363,3410,3649,4264,3014,3580,3508,,2363,7680,1164,1482,,,,,
2955,,,306,265,3729,3615,4637,4901,4598,,306,265,2073,672,,,,,
2956,,,4580,4562,4116,4016,4742,4424,3295,,8850,8832,2744,3829,,,,,
2957,,,3772,2448,3288,3955,3972,3254,4187,,8042,2448,3154,670,,,,,
2958,,,654,301,3491,3491,3558,4458,3823,,654,301,2166,673,,,,,
2959,,,2298,661,3385,4851,4061,4304,4010,,2298,661,2841,233,,,,,
2960,,,2363,2104,3990,4128,4128,4349,3899,,2363,2104,1741,1481,,,,,
2961,,,2363,2812,4436,3519,4436,4258,3789,,2363,2812,2907,1482,,,,,
2962,,,2194,3126,3126,3004,3380,3681,4684,,2194,7396,1795,670,,,,,
2963,,,3644,1165,4360,3253,4888,3742,4966,,7914,1165,183,3830,,,,,
2964,,,1346,1265,3329,4789,3101,4795,3645,,1346,1265,4216,672,,,,,
2965,,,4821,1410,4436,3519,4426,4536,3418,,9091,1410,2907,3825,,,,,
2966,,,2363,4191,4725,3236,4110,3404,3469,,2363,8461,3085,1481,,,,,
2967,,,2281,2644,3145,3753,4218,3620,4486,,2281,2644,2257,672,,,,,
2968,,,2336,2655,3395,3086,4140,4308,4455,,2336,2655,1164,3822,,,,,
2969,,2018-01-11,1209,1782,3499,3087,3499,3001,3828,,1209,1782,987,3827,,,CIF,,
2970,,,1734,1095,3883,3817,3963,3889,3090,,1734,1095,3200,670,,,,,
2971,,,3141,3530,3530,3139,3139,4666,3667,,7411,7800,2945,1951,,,,,
2972,,,147,4858,3156,4004,3563,4348,4153,,147,9128,3067,234,,,,,
2973,,,1189,885,4378,3324,4287,4424,4962,,1189,885,2507,3828,,,,,
2974,,,3792,2122,3745,4318,4975,4175,3709,,8062,2122,1261,671,,,,,
2975,,,11,1351,4617,4625,4905,4036,4222,,11,1351,2536,671,,,,,
2976,,,3769,626,3342,3359,3742,4308,3418,,8039,626,2494,3826,,,,,
2977,,,1772,2621,3729,4986,3503,3133,4702,,1772,2621,1015,1953,,,,,
2978,,,1871,395,3931,3949,3317,4717,3742,,1871,395,172,3828,,,,,
2979,,,3752,2218,3546,4662,4523,3581,4797,,8022,2218,1413,233,,,,,
2980,,,1673,2303,4214,4757,3020,3211,4923,,1673,2303,523,233,,,,,
2981,,,1733,2812,4517,4436,3963,4255,4440,,1733,2812,2907,673,,,,,
2982,,,931,2446,4305,4840,3604,3591,3475,,931,2446,891,669,,,,,
2983,,,4321,2469,4059,3489,4082,3352,4763,,8591,2469,1601,669,,,,,
2984,,,3943,2061,3457,3615,3215,4932,3906,,8213,2061,2744,673,,,,,
2985,,,1752,1156,3582,4456,3428,4536,3418,,1752,1156,186,3831,,,,,
2986,,,2067,1556,4103,3815,4448,3308,4222,,2067,1556,2235,674,,,,,
2987,,,3225,2562,3753,3753,3942,3509,4923,,7495,2562,391,233,,,,,
2988,,,2344,736,3075,3075,3075,3437,3349,,2344,736,2796,3829,,,,,
2989,,,2336,3815,3818,3393,4536,4287,4821,,2336,8085,2235,3826,,,,,
2990,,,3141,4524,3226,3226,4524,4835,4829,,7411,8794,2948,1952,,,,,
2991,,,4097,1429,4993,3979,3169,3428,3297,,8367,1429,191,3832,,,,,
2992,,,2363,2899,4482,4037,3615,3165,3291,,2363,2899,2369,1482,,,,,
2993,,,2363,1083,3442,3917,3361,3874,3535,,2363,1083,391,1482,,,,,
2994,,,2363,3732,4709,3732,4709,4480,3502,,2363,8002,2112,1482,,,,,
2995,,,2653,2939,4221,4917,3963,3548,3823,,2653,2939,2042,673,,,,,
2996,,,4587,1497,4986,4986,4086,3967,4143,,8857,1497,1015,233,,,,,
2997,,,1147,2054,3075,3075,3075,3472,3589,,1147,2054,2796,671,,,,,
2998,,,3674,3503,4233,4986,3082,3825,4155,,7944,7773,1015,2200,,,,,
2999,,,3380,4168,4328,4472,3425,4889,4279,,7650,8438,4266,671,,,,,
3000,,,4695,400,4128,4128,3169,4586,3092,,8965,400,1741,233,,,,,
3001,,,1291,1508,4452,3750,4866,4580,4776,,1291,1508,284,3834,,,,,
3002,,,4666,239,4067,4067,3777,4388,4921,,8936,239,2494,1951,,,,,
3003,,,546,280,4399,4318,4314,4919,3227,,546,280,1261,2200,,,,,
3004,,,3588,2042,3326,4546,3112,3922,3164,,7858,2042,2552,673,,,,,
3005,,,1871,3345,4170,3524,4957,4426,3418,,1871,7615,3355,3826,,,,,
3006,,,3780,304,3127,3913,3489,3343,3725,,8050,304,935,669,,,,,
3007,,,3792,4764,4391,4166,3630,3224,3591,,8062,9034,2744,674,,,,,
3008,,,976,2303,3391,4757,3428,4635,4455,,976,2303,524,3828,,,,,
3009,,,1617,927,3921,4750,3675,3625,4187,,1617,927,1685,670,,,,,
3010,,,3437,1542,3530,3530,3139,4455,4536,,7707,1542,2945,3834,,,,,
3011,,,76,1857,3113,3113,4933,3001,4536,,76,1857,1415,3826,,,,,
3012,,,3299,2595,3946,3787,3321,4462,4842,,7569,2595,2744,672,,,,,
3013,,,2363,3342,3694,3386,4307,3641,4013,,2363,7612,2494,1482,,,,,
3014,,,3040,2619,4511,3886,4323,4091,3888,,7310,2619,1226,670,,,,,
3015,,,3777,2448,3026,3955,4685,3723,4702,,8047,2448,3155,1951,,,,,
3016,,,4285,1729,3018,4618,3082,4581,3375,,8555,1729,1386,2200,,,,,
3017,,,4566,2691,4244,3735,3720,4309,4923,,8836,2691,2354,233,,,,,
3018,,,2433,692,4384,4384,3604,3411,3396,,2433,692,2249,671,,,,,
3019,,,1283,3345,3526,3345,4536,4426,4821,,1283,7615,3354,3828,,,,,
3020,,,4632,872,3318,3318,3847,4541,4797,,8902,872,4270,233,,,,,
3021,,,942,2029,3027,4463,4131,4717,4966,,942,2029,803,3837,,,,,
3022,,,3799,2265,4540,4633,3228,4857,4157,,8069,2265,127,671,,,,,
3023,,,2908,953,4953,3432,3044,3461,3548,,2908,953,2744,669,,,,,
3024,,,2324,310,3745,4318,4505,4187,4050,,2324,310,1260,672,,,,,
3025,,,2363,2448,4881,3955,4411,3765,3606,,2363,2448,3155,1482,,,,,
3026,,,1539,2687,4687,4687,3651,4483,3645,,1539,2687,63,669,,,,,
3027,,,4586,953,3459,3896,3783,4587,4010,,8856,953,2744,233,,,,,
3028,,,1115,2244,3143,4767,3342,3351,3761,,1115,2244,2494,233,,,,,
3029,,,2363,1200,4113,4216,4525,3847,3956,,2363,1200,2858,1482,,,,,
3030,,,2534,2256,3442,3129,3592,3780,3101,,2534,2256,391,670,,,,,
3031,,,1291,4762,3165,4762,4762,3437,4536,,1291,9032,3223,3824,,,,,
3032,,,2149,2381,4085,3459,3689,4962,4455,,2149,2381,2744,3828,,,,,
3033,,,687,1192,3984,4475,3938,4180,3756,,687,1192,1386,669,,,,,
3034,,,473,361,4840,3647,3060,3636,3636,,473,361,891,233,,,,,
3035,,,2363,1083,3442,3753,4120,4803,4766,,2363,1083,389,1481,,,,,
3036,,,272,2512,4287,3338,3876,3682,4646,,272,2512,1297,672,,,,,
3037,,,1449,1002,4757,4757,4176,4803,4321,,1449,1002,524,671,,,,,
3038,,,4500,4467,4467,4467,3606,3469,4648,,8770,8737,3100,671,,,,,
3039,,,642,1433,4840,4629,4907,3052,4646,,642,1433,892,670,,,,,
3040,,,2467,4381,4383,3797,4181,4086,4902,,2467,8651,803,233,,,,,
3041,,,319,2998,3481,3556,3948,3351,4143,,319,2998,1028,233,,,,,
3042,,,774,3294,3945,4533,3428,4424,4580,,774,7564,2598,3829,,,,,
3043,,,2363,2008,4866,4421,4452,3294,3196,,2363,2008,285,1482,,,,,
3044,,,3017,1023,4113,4113,3774,4714,3850,,7287,1023,2858,667,,,,,
3045,,,2426,2346,3649,3003,3428,4308,4821,,2426,2346,1164,3827,,,,,
3046,,,1741,1348,4170,3524,3888,3878,3340,,1741,1348,3355,673,,,,,
3047,,,942,3229,4905,3511,3511,4308,3295,,942,7499,2636,3828,,,,,
3048,,,23,1611,3528,3545,4314,3825,3419,,23,1611,3,2199,,,,,
3049,,,2648,199,4260,3100,3562,4159,3828,,2648,199,2744,3832,,,,,
3050,,,4536,1193,3519,3519,4780,4426,3856,,8806,1193,2907,3831,,,,,
3051,,,2648,3271,3193,4845,4888,3437,3418,,2648,7541,3085,3833,,,,,
3052,,,4975,2452,4113,4113,3561,4902,4923,,9245,2452,2858,233,,,,,
3053,,,4040,752,4839,4839,3356,3710,4323,,8310,752,1095,672,,,,,
3054,,,2076,1838,3632,4156,4587,4090,4304,,2076,1838,2744,233,,,,,
3055,,,3644,355,3075,3075,4097,4455,4776,,7914,355,2796,3828,,,,,
3056,,,3706,2446,4034,4629,3332,4462,3050,,7976,2446,891,670,,,,,
3057,,,852,1653,4452,4175,3848,4047,3217,,852,1653,284,671,,,,,
3058,,,2363,1643,4915,4113,4046,3041,4922,,2363,1643,2858,1482,,,,,
3059,,,4424,2265,4617,3269,4780,4455,4966,,8694,2265,127,3834,,,,,
3060,,,1102,2448,4216,3955,3853,3327,3034,,1102,2448,3155,669,,,,,
3061,,,2220,2876,4645,4633,3342,3130,3246,,2220,2876,2494,233,,,,,
3062,,,533,2448,4200,3955,4888,4455,4966,,533,2448,3155,3829,,,,,
3063,,,4740,4399,3745,4318,4057,3625,3497,,9010,8669,1261,672,,,,,
3064,,,2363,3795,4116,3033,4391,4709,3438,,2363,8065,2744,1482,,,,,
3065,,,4653,1071,3004,3126,3397,4975,4033,,8923,1071,1795,233,,,,,
3066,,,2259,2265,3587,3049,3744,4932,4555,,2259,2265,127,669,,,,,
3067,,,4530,637,3345,4170,4425,3682,4118,,8800,637,3356,671,,,,,
3068,,,3186,1794,3536,4333,3956,3682,3257,,7456,1794,1600,672,,,,,
3069,,,456,956,4818,3339,3547,3418,3751,,456,956,2598,3832,,,,,
3070,,,3856,4491,3444,3261,4627,4580,3418,,8126,8761,859,3829,,,,,
3071,,,2363,2377,4341,3896,4842,4438,4265,,2363,2377,2744,1482,,,,,
3072,,,2545,948,3930,4819,4252,3823,3924,,2545,948,1693,671,,,,,
3073,,,2849,355,3075,3075,3075,3618,3227,,2849,355,2796,2199,,,,,
3074,,,4536,1430,3692,4121,3347,3437,4962,,8806,1430,1685,3825,,,,,
3075,,,1298,615,3858,3204,4097,4635,4776,,1298,615,802,3827,,,,,
3076,,,1282,2126,3179,3685,3889,4857,3686,,1282,2126,3085,671,,,,,
3077,,,3411,506,3693,4200,4935,3869,4182,,7681,506,2744,672,,,,,
3078,,,1313,4524,3226,3284,3284,3970,4829,,1313,8794,2948,1953,,,,,
3079,,,4853,1769,4428,4053,4109,4040,4441,,9123,1769,3001,671,,,,,
3080,,,2116,1618,4015,3009,3748,3611,3472,,2116,1618,3200,671,,,,,
3081,,,365,2221,4767,3386,4376,4357,4142,,365,2221,2494,183,,,,,
3082,,,4293,2494,4553,3400,4733,4314,3408,,8563,2494,2678,2199,,,,,
3083,,,1812,1802,4429,4814,3375,4314,4708,,1812,1802,203,2200,,,,,
3084,,,2097,3503,4233,4986,3295,4717,3751,,2097,7773,1014,3831,,,,,
3085,,,3769,4274,3939,4642,4717,3437,3297,,8039,8544,2598,3828,,,,,
3086,,,896,3263,3263,3263,4552,4480,3631,,896,7533,2816,2199,,,,,
3087,,,3644,104,4399,4318,3428,4832,4821,,7914,104,1260,3832,,,,,
3088,,,2363,2448,4359,3955,3202,4170,4436,,2363,2448,3155,1482,,,,,
3089,,,4975,948,3726,3761,4515,4971,4231,,9245,948,1692,233,,,,,
3090,,,3375,637,3526,3345,4957,3579,4981,,7645,637,3357,2200,,,,,
3091,,,2823,2357,4449,3664,3574,3578,4965,,2823,2357,1599,671,,,,,
3092,,,2185,4928,3665,4472,3472,3846,3591,,2185,9198,4267,673,,,,,
3093,,,976,2040,3444,4491,4206,4426,3751,,976,2040,859,3833,,,,,
3094,,,466,1928,3971,3118,3971,3372,3436,,466,1928,63,671,,,,,
3095,,,908,2265,3083,4286,3317,3133,4829,,908,2265,128,1954,,,,,
3096,,,2156,2346,3265,4325,3573,3418,3054,,2156,2346,1164,3832,,,,,
3097,,,1400,32,3870,4788,3863,4702,4829,,1400,32,2333,1951,,,,,
3098,,,2360,692,4384,4384,4384,4388,4702,,2360,692,2249,1953,,,,,
3099,,,1291,3634,3103,3871,3317,4888,3446,,1291,7904,2552,3835,,,,,
3100,,,3877,2448,3022,3955,3746,4666,3111,,8147,2448,3155,1953,,,,,
3101,,,3769,2435,3265,3086,3506,4159,4962,,8039,2435,1164,3825,,,,,
3102,,,2076,4584,3374,3731,3014,4281,3464,,2076,8854,2281,233,,,,,
3103,,,3769,117,3126,3126,4635,4426,4776,,8039,117,1795,3835,,,,,
3104,,,4536,425,3621,3271,3054,3742,4536,,8806,425,3085,3827,,,,,
3105,,,233,4986,4233,4986,4919,3618,3631,,233,9256,1015,2199,,,,,
3106,,,552,1702,3796,4409,3766,3620,3078,,552,1702,3119,671,,,,,
3107,,,1298,2796,4422,3033,3295,3446,4455,,1298,2796,2744,3827,,,,,
3108,,,76,4669,3788,4970,3573,4159,3751,,76,8939,2744,3827,,,,,
3109,,,76,1111,4344,4443,4443,4159,3446,,76,1111,2840,3829,,,,,
3110,,,3417,720,4141,3871,4796,4715,4301,,7687,720,2552,675,,,,,
3111,,,2363,2025,3004,3004,3397,3446,4515,,2363,2025,1795,1482,,,,,
3112,,,1837,2448,3023,3955,4110,4702,3111,,1837,2448,3155,1953,,,,,
3113,,,930,1883,3745,4318,4277,4401,3101,,930,1883,1260,670,,,,,
3114,,,2957,2494,4857,4079,4762,3825,4708,,2957,2494,2678,2200,,,,,
3115,,,4404,222,4429,3985,3044,3807,3781,,8674,222,203,670,,,,,
3116,,,4159,3815,3866,3048,4913,3428,4455,,8429,8085,2235,3824,,,,,
3117,,,2363,1610,3335,4664,4855,3779,3497,,2363,1610,1164,1482,,,,,
3118,,,3046,2448,3404,3955,3190,3645,3340,,7316,2448,3155,671,,,,,
3119,,,2380,2371,3176,3991,3494,4717,3297,,2380,2371,1603,3831,,,,,
3120,,,4159,1543,4553,3715,3715,4888,4455,,8429,1543,2841,3829,,,,,
3121,,,2363,2273,4953,3364,4871,4947,4618,,2363,2273,2817,1481,,,,,
3122,,,920,1542,3530,3530,4676,4730,3046,,920,1542,2945,670,,,,,
3123,,,1067,1497,3577,4986,3275,3559,3071,,1067,1497,1015,670,,,,,
3124,,,2380,4738,4241,3759,3573,4635,3446,,2380,9008,2369,3832,,,,,
3125,,,4536,1615,4986,4986,4287,3437,4966,,8806,1615,1014,3828,,,,,
3126,,,3316,1025,4881,4881,3748,3421,3675,,7586,1025,2637,671,,,,,
3127,,,1313,2448,4479,3955,3199,3970,3773,,1313,2448,3155,1953,,,,,
